Insertion,Orientation,Frequency
380493,minus,67
380509,minus,92
380511,plus,222
380517,minus,271
380519,minus,311
380520,plus,5
380525,plus,5
380528,minus,278
380531,plus,1
380533,minus,124
380538,minus,435
380539,minus,1
380547,minus,2
380553,plus,1
380554,minus,2
380555,plus,9
380584,plus,62
380589,plus,29
380594,plus,164
380597,minus,20
380601,plus,5
380602,minus,219
380602,plus,82
380604,plus,1
380608,plus,4
380610,minus,983
380613,plus,60
380614,minus,69
380616,minus,31
380618,plus,3
380621,minus,888
380626,minus,1116
380628,minus,18
380631,plus,33
380639,plus,5
380643,plus,34
380649,minus,431
380654,plus,510
380657,minus,121
380660,plus,24
380662,minus,1486
380670,plus,71
380673,minus,461
380674,minus,1
380698,plus,33
380699,plus,15
380706,minus,1372
380707,minus,9
380707,plus,18
380715,minus,19
380722,plus,152
380733,plus,398
380739,plus,366
380741,plus,95
380744,minus,12
380746,plus,982
380751,plus,110
380754,minus,1279
380760,minus,24
380761,plus,472
380764,minus,90
380769,minus,126
380797,plus,134
380798,plus,224
380802,minus,35
380805,minus,482
380813,plus,38
380815,plus,14
380820,minus,172
380821,minus,21
380823,minus,730
380825,plus,1021
380830,plus,462
380833,minus,1249
380834,minus,1
380837,plus,422
380838,minus,2337
380842,plus,43
380843,minus,1670
380845,minus,281
380846,plus,1
380847,plus,13283
380850,minus,570
380851,plus,10
380852,plus,5
380854,plus,25
380855,minus,20511
380856,plus,66
380857,plus,27
380859,plus,429
380860,minus,10
380861,plus,1
380863,minus,15
380864,plus,113
380865,minus,391
380867,minus,134
380869,minus,91
380869,plus,981
380872,minus,3447
380873,plus,10
380874,minus,322
380876,plus,39
380877,minus,5030
380883,plus,52
380884,minus,1282
380885,minus,1
380894,minus,1
380895,plus,7
380899,minus,1
380901,plus,125
380905,plus,367
380908,minus,10
380909,minus,63
380909,plus,8
380913,minus,500
380915,plus,264
380922,plus,35
380923,minus,239
380925,plus,1
380927,plus,3992
380929,minus,19
380932,plus,683
380934,minus,44
380935,minus,2613
380937,plus,342
380940,minus,599
380945,minus,27
380947,plus,1
380955,plus,69
380956,plus,2492
380958,plus,45
380961,plus,51
380966,minus,11
380968,plus,1905
380969,minus,35
380976,minus,154
380977,minus,34
380978,plus,182
380983,plus,87
380986,minus,29
380986,plus,13
380991,minus,29
380994,minus,62
380995,plus,1226
380996,plus,2969
380997,plus,208
381003,minus,11
381003,plus,45
381004,minus,551
381007,plus,1
381008,plus,278
381010,plus,545
381012,plus,7
381017,plus,210
381018,minus,1
381018,plus,621
381020,plus,1
381022,plus,629
381025,minus,54
381027,plus,77
381029,plus,610
381030,minus,358
381030,plus,1
381031,plus,137
381032,minus,12
381032,plus,1867
381037,minus,1
381042,plus,1065
381046,plus,1
381047,plus,2126
381048,plus,2243
381049,minus,4
381050,minus,24
381052,plus,35
381053,plus,4316
381054,plus,154
381055,minus,72
381056,minus,196
381057,plus,2
381058,plus,1026
381061,minus,93
381061,plus,327
381063,plus,2
381066,minus,6
381071,minus,5
381076,plus,1389
381084,minus,5
381086,plus,37
381094,minus,4
381099,plus,1
381100,plus,21047
381101,minus,1
381105,plus,12405
381108,minus,293
381110,plus,145
381113,minus,300
381118,minus,5
381120,plus,1
381122,plus,1634
381124,plus,2466
381125,plus,964
381133,minus,105
381135,plus,66
381144,plus,8
381145,plus,361
381146,minus,3
381146,plus,1
381150,plus,15
381151,plus,14025
381153,minus,63
381154,plus,1
381156,plus,30471
381157,minus,75
381158,plus,486
381159,minus,253
381164,minus,691
381165,plus,1
381166,plus,2370
381168,plus,1467
381171,plus,1
381173,plus,6593
381176,minus,31
381176,plus,10
381177,plus,155
381178,plus,2137
381181,minus,210
381181,plus,1
381182,plus,2706
381184,plus,138
381185,minus,103
381186,minus,64
381190,minus,300
381192,minus,167
381192,plus,298
381193,minus,82
381197,minus,6
381197,plus,2
381200,minus,117
381202,plus,21
381211,plus,1
381219,minus,7
381220,plus,3
381221,plus,41738
381225,plus,1
381226,plus,4322
381229,minus,1051
381230,minus,17
381231,plus,5279
381232,plus,754
381234,minus,46
381236,plus,383
381237,minus,11
381239,minus,1
381239,plus,335
381242,plus,668
381243,plus,1
381247,plus,476
381250,minus,1031
381253,plus,344
381254,minus,32
381254,plus,87
381255,plus,39
381261,plus,66
381262,minus,1
381269,minus,2
381271,plus,54
381272,plus,6
381276,minus,6
381277,plus,735
381281,plus,8406
381285,minus,187
381287,plus,2016
381288,plus,518
381289,minus,1820
381290,minus,1
381293,plus,856
381295,minus,1169
381296,minus,113
381298,minus,3
381302,plus,519
381303,plus,515
381305,minus,4
381310,minus,1194
381311,minus,15
381313,plus,88
381316,plus,82
381323,plus,1
381324,minus,56
381330,plus,174
381333,minus,5
381335,plus,2
381343,minus,863
381347,plus,316
381353,minus,1
381355,minus,802
381359,minus,271
381361,plus,42
381369,minus,6
381369,plus,3987
381371,plus,14666
381376,plus,2503
381377,minus,137
381378,plus,6
381379,minus,1557
381383,plus,20
381384,minus,38
381385,plus,907
381386,plus,6260
381389,minus,124
381394,minus,217
381401,plus,640
381417,plus,1064
381418,plus,40
381425,plus,2
381426,minus,13
381427,plus,521
381429,plus,2076
381434,plus,1
381435,minus,81
381436,minus,41
381437,minus,302
381439,plus,330
381441,plus,126
381444,minus,541
381446,plus,46
381448,plus,35
381449,plus,31
381453,plus,302
381455,minus,14
381456,minus,174
381457,minus,3
381457,plus,1
381458,plus,2012
381459,plus,3
381461,minus,13
381461,plus,5
381466,minus,2201
381469,minus,2
381478,plus,79
381487,plus,16
381495,plus,5
381496,plus,6
381500,plus,591
381505,plus,8
381508,minus,862
381508,plus,3
381510,plus,237
381511,plus,548
381513,minus,361
381516,minus,1
381518,minus,249
381519,plus,1079
381520,plus,38
381524,plus,2
381526,plus,96
381527,minus,182
381529,minus,1
381531,plus,39
381534,plus,2
381535,plus,4
381541,minus,281
381542,minus,51
381543,minus,224
381545,plus,18
381546,plus,22
381548,minus,87
381553,minus,343
381556,plus,298
381564,minus,51
381574,plus,6
381578,plus,33
381586,plus,35
381592,plus,411
381593,plus,18
381594,minus,2
381596,minus,75
381600,plus,2
381601,plus,19092
381605,plus,1
381606,plus,10580
381611,plus,15425
381612,plus,41212
381615,plus,14
381616,plus,46268
381626,plus,564
381642,plus,1
381643,plus,209
381644,plus,1
381645,plus,1
381646,plus,9144
381648,plus,1
381649,plus,136478
381650,plus,109179
381651,plus,29
381657,minus,35
381657,plus,28433
381658,minus,2
381658,plus,231879
381663,plus,1
381664,plus,7187
381665,plus,167968
381666,minus,20
381673,minus,64
381681,plus,61
381682,plus,38
381683,plus,159156
381684,plus,154
381686,plus,57130
381688,plus,249
381691,plus,2392
381694,minus,27
381694,plus,3
381696,plus,2886
381701,plus,129474
381702,plus,3
381704,plus,6905
381705,plus,22
381709,minus,22
381711,plus,11
381712,plus,40337
381714,plus,3732
381718,plus,1310
381719,plus,174703
381724,minus,3
381724,plus,10382
381725,plus,239
381727,minus,20
381732,minus,6
381733,plus,2
381734,plus,243
381735,plus,48934
381736,plus,8652
381739,plus,25
381743,minus,13
381744,plus,2276
381747,plus,3
381750,plus,1
381754,plus,1993
381756,plus,6942
381757,plus,116
381761,plus,10869
381762,plus,82558
381767,plus,373
381769,minus,17
381769,plus,2522
381770,minus,18
381771,plus,1
381772,plus,3672
381777,plus,689
381778,plus,35
381779,plus,513950
381780,minus,12
381780,plus,1
381785,plus,1938
381786,plus,367
381787,minus,93
381789,plus,3247
381790,plus,6901
381791,plus,57100
381796,plus,1
381799,minus,15
381801,plus,1
381806,plus,3
381807,plus,76895
381809,plus,611
381811,plus,1
381812,plus,14143
381813,plus,4248
381814,plus,11394
381815,minus,24
381820,minus,1
381820,plus,233
381821,plus,40281
381822,minus,1
381829,minus,28
381831,plus,442
381839,plus,1
381847,plus,435
381849,plus,47
381857,plus,21
381874,plus,252
381875,plus,2339
381876,plus,10355
381881,plus,42817
381883,minus,13
381885,plus,2
381886,plus,7171
381889,minus,263
381890,plus,2
381891,plus,9605
381892,plus,158
381899,minus,10
381903,plus,1714
381910,minus,1
381911,minus,29
381916,plus,1090
381921,plus,49
381922,plus,303
381924,minus,99
381929,minus,3
381929,plus,77
381930,minus,2
381930,plus,505
381937,plus,442
381942,plus,7122
381945,minus,173
381946,minus,1
381947,plus,5
381950,minus,82
381952,plus,178
381958,plus,1275
381966,minus,4
381966,plus,234
381974,minus,66
381982,plus,262
381988,plus,12
381990,minus,26
381995,plus,2
381998,plus,55
382000,plus,10
382005,plus,2
382006,plus,38
382014,minus,12
382021,minus,1
382027,plus,83
382032,plus,2
382034,plus,82
382038,plus,40
382042,minus,2
382042,plus,72
382049,plus,62
382050,minus,33
382052,plus,29
382053,plus,2
382054,plus,515
382059,plus,73
382060,minus,85
382060,plus,122
382061,plus,1
382062,minus,542
382066,plus,13
382067,minus,1
382067,plus,52
382069,minus,7
382074,minus,81
382075,minus,37
382082,plus,4
382083,plus,7
382087,plus,6
382089,plus,31
382090,minus,164
382093,minus,1
382095,minus,65
382096,plus,34
382097,minus,66
382104,minus,10
382104,plus,17
382106,plus,52
382107,plus,144
382115,minus,592
382117,plus,60
382120,minus,2
382125,minus,15
382128,plus,1
382133,plus,16
382141,minus,28
382143,plus,19
382148,plus,2
382151,minus,217
382155,minus,3
382156,plus,74
382159,minus,14
382164,minus,25
382165,minus,4
382165,plus,95
382166,plus,9
382170,plus,71
382173,minus,7
382174,minus,11
382175,plus,90
382177,plus,3
382178,minus,1
382183,minus,19
382190,plus,1
382193,minus,1
382197,minus,2
382198,minus,6
382207,minus,24
382209,plus,15
382212,plus,112
382213,minus,153
382220,minus,24
382226,minus,10
382228,minus,1
382237,plus,12
382238,minus,1
382240,minus,358
382242,plus,36
382245,minus,14
382250,minus,17
382254,minus,31
382257,plus,55
382261,plus,19
382264,minus,97
382265,minus,83
382272,minus,2
382272,plus,102
382276,plus,34
382277,plus,20
382284,minus,149
382285,minus,403
382287,plus,3
382290,minus,2
382293,plus,14
382295,minus,321
382296,minus,39
382301,minus,572
382303,minus,125
382304,plus,5
382308,minus,9
382312,minus,191
382315,plus,41
382317,minus,63
382319,plus,3
382322,minus,726
382323,minus,206
382329,plus,36
382337,minus,48
382337,plus,25
382342,minus,23
382342,plus,5
382344,minus,5
382345,minus,3856
382346,minus,99
382347,minus,63
382347,plus,103
382348,plus,2672
382350,minus,1
382350,plus,20
382353,minus,34
382353,plus,16
382355,minus,1012
382356,minus,12813
382358,minus,339
382359,plus,184
382361,minus,44
382366,minus,9
382366,plus,456
382367,minus,5197
382367,plus,45
382368,minus,68
382373,plus,1
382374,minus,831
382375,minus,497
382379,minus,1
382380,plus,3
382381,minus,5622
382385,plus,142
382388,minus,164
382389,plus,38
382390,plus,69
382393,minus,41
382395,plus,103
382397,minus,299
382398,minus,399
382403,minus,1310
382404,minus,25
382405,minus,2
382407,plus,4
382410,minus,139
382411,plus,16
382415,minus,114
382415,plus,28
382417,minus,253
382419,minus,21
382421,minus,74
382423,minus,1
382423,plus,142
382425,minus,604
382425,plus,6
382429,minus,15
382431,minus,2721
382435,minus,536
382437,plus,2487
382438,minus,2
382438,plus,12
382444,plus,10
382445,minus,29675
382445,plus,13
382446,minus,63
382446,plus,61
382448,plus,66
382450,minus,2219
382451,minus,2
382453,plus,1
382454,minus,884
382456,minus,1318
382460,plus,5
382461,minus,10
382465,plus,254
382466,minus,510
382468,minus,1020
382472,plus,4
382473,minus,2148
382473,plus,18
382477,plus,3
382479,minus,12
382481,minus,53
382482,plus,241
382484,minus,1
382484,plus,819
382485,minus,239
382490,minus,442
382492,minus,1766
382504,minus,206
382505,minus,873
382506,plus,1
382510,minus,181
382513,plus,9
382521,minus,239
382522,plus,494
382523,minus,1
382523,plus,183
382530,minus,1093
382531,minus,2710
382531,plus,6
382536,plus,48
382538,minus,299
382539,minus,312
382540,minus,1
382542,minus,5
382549,minus,140
382550,plus,169
382551,minus,6
382552,minus,2
382554,plus,48
382555,plus,145
382562,minus,9551
382563,minus,872
382565,plus,109
382567,minus,1108
382568,minus,69
382571,plus,10
382573,minus,1
382579,minus,2
382580,minus,2
382580,plus,22
382581,plus,71
382582,plus,3206
382587,minus,3
382587,plus,18
382588,minus,1
382589,minus,4
382590,minus,2060
382592,plus,670
382599,minus,5
382600,minus,279
382612,plus,1
382614,minus,8
382614,plus,1
382615,plus,1253
382616,minus,1
382620,plus,57
382623,minus,242
382625,plus,948
382626,plus,215
382628,minus,11
382628,plus,1
382630,plus,5
382633,minus,1233
382634,minus,66
382638,minus,13
382638,plus,94
382639,minus,2
382642,minus,1
382644,minus,3
382644,plus,8
382645,plus,34
382651,minus,1
382652,minus,29
382653,minus,32
382653,plus,2
382656,minus,3
382658,plus,3
382659,minus,10
382660,minus,29
382661,minus,6
382663,plus,19
382666,minus,156
382668,plus,1
382671,minus,273
382672,minus,1
382673,plus,155
382674,plus,66
382679,minus,3
382679,plus,111
382680,plus,255
382681,minus,1
382682,minus,27
382687,minus,5
382689,plus,491
382690,plus,2
382692,minus,67
382692,plus,344
382693,minus,1
382697,minus,33
382698,minus,15
382698,plus,65
382699,plus,587
382700,minus,29
382700,plus,6832
382705,plus,70
382706,minus,222
382707,minus,940
382708,minus,1432
382710,plus,16
382713,minus,164
382715,minus,1
382715,plus,1395
382717,plus,2
382718,minus,239
382718,plus,524
382720,plus,43
382723,minus,680
382725,plus,51
382726,minus,244
382728,minus,6
382730,plus,55
382732,minus,9
382733,minus,587
382736,plus,19
382741,plus,32
382744,minus,183
382746,plus,67
382749,minus,1378
382754,minus,17
382756,plus,185
382757,minus,2
382758,plus,1
382766,minus,37
382781,minus,5
382782,plus,1398
382783,plus,6009
382788,plus,52
382789,plus,414
382790,minus,52
382790,plus,724
382791,minus,993
382791,plus,17472
382792,plus,223
382796,plus,1209
382797,minus,1
382798,minus,5
382799,minus,100
382801,plus,188
382802,plus,1563
382804,minus,3
382804,plus,57
382805,plus,5
382808,plus,319
382809,minus,201
382812,minus,169
382813,minus,103
382813,plus,1381
382816,plus,452
382821,minus,509
382823,minus,19
382824,minus,1
382824,plus,1721
382829,plus,13885
382830,plus,1
382831,plus,121
382832,minus,220
382837,minus,1963
382849,plus,241
382850,minus,9
382857,minus,31
382860,plus,415
382868,minus,103
382872,minus,8
382875,plus,58
382883,minus,111
382883,plus,4747
382884,plus,50
382885,minus,6
382891,minus,745
382892,plus,423
382897,plus,1
382898,plus,3309
382900,minus,38
382903,plus,15454
382906,minus,163
382908,plus,42
382911,minus,92
382911,plus,65
382912,plus,2
382913,plus,391
382919,minus,184
382920,minus,87
382920,plus,30
382921,minus,75
382922,plus,93
382923,plus,369
382927,plus,546
382928,minus,47
382928,plus,192
382935,minus,2
382936,plus,637
382937,plus,196
382940,plus,201
382941,plus,403
382942,plus,2786
382943,plus,115
382944,minus,39
382945,minus,89
382946,plus,24
382947,plus,1995
382948,minus,119
382949,minus,89
382950,minus,39
382951,plus,613
382956,plus,68
382959,minus,12
382960,plus,917
382961,plus,15131
382962,plus,70
382963,plus,7
382964,minus,61
382967,plus,29
382968,plus,171
382969,minus,202
382971,plus,1236
382973,plus,1309
382975,minus,482
382976,minus,779
382978,plus,37
382979,minus,1
382981,minus,86
383004,plus,1330
383007,minus,16
383012,minus,9
383014,plus,60
383016,plus,62
383018,plus,6
383023,plus,105
383031,minus,395
383032,plus,61
383033,plus,17
383034,plus,20
383042,plus,1330
383049,plus,149
383050,minus,2948
383053,plus,445
383054,plus,94
383055,minus,576
383057,minus,160
383060,plus,93
383061,minus,764
383061,plus,761
383062,minus,1
383062,plus,50
383063,plus,40
383068,minus,195
383070,minus,207
383071,plus,436
383079,minus,296
383082,plus,11
383083,minus,10
383090,plus,6
383098,plus,13
383104,plus,234
383106,plus,1
383107,minus,1313
383112,minus,96
383114,plus,20
383117,minus,63
383118,plus,41
383126,minus,51
383126,plus,35
383134,minus,1
383137,plus,123
383141,plus,1
383147,plus,7
383151,plus,317
383156,plus,445
383159,minus,37
383164,minus,219
383171,plus,1041
383180,plus,1
383187,plus,329
383195,plus,56
383198,minus,2
383210,minus,2
383226,minus,15
383230,plus,9
383242,plus,17
383248,plus,62
383251,plus,3
383253,plus,11
383258,minus,1
383261,minus,12
383261,plus,171
383267,plus,2916
383269,minus,17
383272,plus,149
383275,minus,51
383277,plus,22
383282,plus,128
383287,plus,1
383290,minus,15
383293,plus,58
383300,plus,4
383318,minus,2
383318,plus,39
383320,minus,8
383326,minus,11
383331,plus,1177
383339,minus,192
383340,plus,2
383359,plus,19
383364,plus,50
383369,plus,9
383377,minus,2
383387,plus,16
383388,plus,15
383390,minus,36
383395,minus,27
383395,plus,16
383396,plus,6
383400,plus,689
383401,plus,1
383405,plus,511
383406,plus,1
383408,minus,22
383413,minus,4
383415,plus,7
383428,plus,23
383433,plus,5078
383441,minus,5
383443,plus,45
383444,plus,636
383464,minus,16
383467,minus,2
383471,plus,336
383474,minus,1
383474,plus,615
383476,plus,1069
383479,minus,57
383481,plus,14
383482,minus,19
383484,minus,73
383497,minus,3
383499,plus,77
383507,minus,12
383509,plus,65
383512,minus,3
383514,plus,153
383522,minus,34
383536,plus,196
383537,minus,34
383539,plus,21
383541,plus,13
383542,minus,3
383544,minus,119
383549,minus,2
383555,plus,1
383560,plus,388
383563,minus,37
383568,minus,143
383580,plus,528
383593,plus,8
383594,plus,29
383603,plus,249
383628,plus,191
383629,plus,920
383631,minus,42
383634,plus,14
383637,minus,56
383637,plus,104
383677,plus,5
383688,plus,13
383695,minus,12
383696,plus,27
383704,minus,159
383706,minus,39
383707,minus,1
383714,minus,7
383745,plus,15
383746,plus,22
383756,plus,33
383764,minus,2
383774,plus,1
383779,plus,3
383787,plus,3
383794,plus,1
383839,plus,5
383851,minus,13
383854,plus,2
383860,plus,4
383861,minus,3
383866,minus,175
383872,plus,18
383911,plus,7
383927,plus,2
383934,plus,5
383935,minus,19
383943,plus,101
383944,plus,3
383977,plus,2
383982,plus,271
383995,minus,1
384015,minus,3
384125,plus,2
384164,plus,42
384174,plus,7
384232,plus,53
384256,plus,2
384261,plus,15
384280,minus,4
384349,plus,1
384487,minus,1
384580,minus,3
384993,minus,6
385186,plus,3
385634,minus,57
385835,minus,44
386293,minus,174
386369,plus,75
386431,plus,2
386676,minus,4
386887,plus,42
387093,plus,44
387956,minus,6
388257,plus,2
388359,minus,2
388505,plus,31
388527,plus,98
388623,plus,11
388631,minus,14
388645,plus,2
388707,plus,1
389210,plus,10
389482,minus,4
389703,plus,2
390620,minus,19
390690,minus,16
390693,minus,15
390992,plus,2
391219,plus,8
391227,minus,9
391259,minus,49
392225,minus,19
392245,minus,2
392306,plus,31
392314,minus,20
392401,minus,523
392487,minus,1
392850,minus,3
393133,minus,26
393186,minus,16
393196,minus,10
393446,minus,38
393520,minus,26
393539,plus,37
393633,plus,2
393793,plus,2
394157,plus,4
394475,plus,48
394601,plus,2
394636,minus,1
394802,minus,10
394807,minus,1
394875,plus,23
394912,minus,10
394918,plus,16
394957,minus,13
395021,plus,27
395043,plus,3
395045,minus,3
395097,plus,14
395205,plus,2
395242,plus,269
395410,minus,1
396247,minus,3
396786,minus,175
396818,minus,1
397220,minus,10
397401,plus,2
397943,plus,12
398138,minus,207
398747,minus,13
398770,plus,2
398778,minus,42
398821,plus,1
398823,minus,106
399029,plus,6
399044,minus,6
399216,minus,13
403557,minus,8
405388,minus,1
408998,plus,5
409283,minus,1
410163,minus,5
410578,plus,1
410810,plus,70
410823,minus,1
411300,minus,1
412340,minus,1
412843,plus,16
413297,plus,1
413472,plus,2
414183,plus,163
414410,minus,2
414426,plus,56
414469,plus,537
414482,minus,6
414637,minus,384
414724,minus,115
414949,plus,1
415080,minus,15
415099,minus,2
415160,minus,31
415277,minus,1
415334,plus,77
415362,minus,159
415370,minus,7964
415371,minus,2
415378,minus,49
415430,minus,3091
415469,plus,43
415537,minus,46
415564,minus,43
415565,minus,17
415590,minus,15
415650,plus,229
415658,minus,57
415748,plus,3
415756,minus,19
415764,plus,113
415770,plus,7
415778,minus,4
415929,minus,98
415943,plus,52
415946,minus,10
415965,plus,25
415981,plus,48
416025,plus,46
416069,plus,42
416115,plus,5
416174,plus,2
416213,minus,6
416256,plus,2
416336,minus,2
416382,plus,4
416407,plus,52
416499,plus,11
416540,minus,2
416542,plus,2
416566,minus,7
416585,plus,4
416642,plus,29
416713,minus,41
416744,plus,1
416770,plus,98
416828,plus,4
416957,minus,5
416993,plus,4
417000,minus,20
417020,plus,9
417044,minus,1
417435,plus,6
417565,plus,11
417726,minus,3
418417,minus,1
418524,plus,1
418532,minus,4
418854,minus,56
420694,plus,43
421173,plus,1
421263,minus,3
421477,minus,16
421493,plus,1
421739,minus,24
421754,plus,2
421830,minus,3
421912,plus,1
422119,plus,6
422163,plus,1
422229,minus,32
422311,minus,1
425058,plus,1
426698,minus,9
426760,minus,38
426766,minus,2
426953,minus,6
427002,plus,34
427082,plus,4
427194,plus,2
427249,minus,10
427356,minus,7
427906,plus,12
429248,plus,22
430210,plus,1
431108,plus,4
433046,minus,1
433136,plus,7
433238,plus,83
433246,minus,1
433266,plus,2
433271,plus,3
433314,minus,2
433436,plus,6
433497,plus,14
433707,plus,4
433720,plus,33
433831,minus,1
434077,minus,5
434289,minus,57
434623,plus,12
434676,plus,2
434701,plus,16
434812,minus,16
434990,plus,14
435005,plus,27
435100,plus,163
435157,plus,1
435302,minus,432
435369,plus,102
435800,minus,27
435865,minus,8
436039,minus,2
436155,plus,1
436705,plus,270
436709,minus,6
437095,minus,14
437613,plus,4
437769,minus,13
437857,plus,41
437865,minus,52
438378,plus,26
438467,minus,9
438667,minus,12
438750,plus,2
445434,minus,2
445462,minus,1
445575,plus,2
445583,minus,41
445588,minus,120
445589,minus,1
445630,minus,247
445836,minus,44
445913,plus,2
445949,plus,44
446019,plus,4
446278,plus,1
446758,minus,13
446848,minus,6
446965,minus,4
447002,minus,21
447134,minus,2
447220,minus,5
447278,minus,3
447455,minus,1
447475,minus,8
447628,minus,22
447802,minus,49
447908,plus,1
447986,minus,1
448079,minus,39
448131,plus,12
448161,minus,2
448584,minus,15
448728,minus,12
448867,minus,6
448897,minus,30
449092,plus,1
449907,plus,2
450158,plus,1
450159,plus,53
450477,minus,30
450748,minus,21
451823,minus,50
451937,plus,12
452626,minus,5
452696,minus,8
454193,minus,1
454214,plus,7
454222,minus,1
454480,minus,33
455493,plus,3
459138,minus,7
459169,minus,1
459526,minus,1
459554,minus,3
459733,minus,118
459845,minus,5
459863,minus,1
459978,minus,6
460128,minus,1
460253,minus,1
460503,plus,30
460523,minus,1
460556,minus,1
460821,minus,4
460831,plus,1
460961,minus,1
461597,minus,7
462334,minus,19
462541,minus,702
463224,minus,15
463233,minus,106
463335,minus,8
463340,minus,28
463440,plus,4
463454,plus,4
463462,minus,133
463618,plus,3
463622,plus,1
463682,plus,50
463749,plus,118
464299,minus,20
464553,plus,1
464784,plus,14
465051,minus,2
465558,plus,2
465762,plus,33
465828,minus,1
466022,minus,1
466042,minus,5
466195,plus,1
466227,minus,7
466384,plus,40
466420,plus,1
466434,plus,2
466558,minus,24
466565,plus,20
466568,minus,89
466573,minus,11
466634,plus,5
466659,minus,48
466702,minus,172
466751,plus,25
466752,plus,3
466787,minus,7
466825,minus,1
466837,minus,5
466915,minus,3
467017,plus,1
467025,minus,68
467050,plus,1
467282,minus,53
467603,plus,2
467755,minus,4
467781,minus,4
467808,minus,15
467856,minus,3
467880,minus,121
467910,plus,8
467932,plus,62
467974,minus,3
468066,minus,804
468128,minus,5
468257,plus,6
468311,plus,1
468332,minus,231
468425,plus,1
469529,plus,2
470887,plus,2
471172,minus,1
471177,minus,2
472342,plus,10
472799,plus,5
476801,plus,1
477989,plus,7
479761,minus,14
480231,minus,1
483576,minus,128
484010,plus,3
484124,minus,1
484299,plus,72
484585,plus,6
484620,plus,84
484960,plus,6
485002,plus,70
485900,minus,2
485905,minus,6
486488,plus,8
486564,plus,45
486638,plus,1
487464,plus,5
489277,plus,8
490541,minus,24
490709,plus,2
492497,minus,5
492653,minus,1
493274,plus,2
493515,plus,9
493556,plus,59
493719,minus,1
493977,minus,6
494101,minus,393
494176,minus,5
494924,minus,17
495515,plus,35
495899,minus,9
495959,plus,8
498019,plus,1
498330,plus,13
502820,plus,9
503540,minus,35
503584,plus,8
503711,minus,3
503857,plus,104
504133,minus,255
504554,minus,8
505453,minus,13
505812,plus,9
505845,plus,7
505924,minus,1
506022,minus,156
506691,minus,3
507990,minus,4
508158,minus,1
508556,plus,27
510150,minus,7
510192,minus,1
510549,minus,1
510655,minus,52
512658,minus,5
521044,minus,9
521280,plus,26
522079,plus,5
522438,minus,1
522774,plus,30
523053,plus,2
523061,minus,3
523773,plus,5
523802,plus,9
523883,minus,97
523932,minus,23
524150,plus,238
524224,plus,1
524387,plus,9
524771,minus,35
524883,plus,2
526794,minus,4
527189,minus,8
527813,minus,1
528094,plus,2
528239,minus,2994
528318,minus,77
528537,plus,49
530045,minus,6
530343,minus,63
531093,minus,1
532089,plus,12
532116,plus,6
534359,minus,6
535068,minus,16
535084,plus,21
535178,plus,26
535202,plus,161
535497,plus,26
535522,plus,2
536097,plus,13
536429,minus,51
536588,minus,115
537120,plus,22
537140,minus,11
537225,minus,6
538308,plus,2
539620,plus,2
540154,plus,1
540635,minus,1
540719,minus,1
540993,minus,23
541121,plus,36
541152,minus,15
541375,plus,6
541462,plus,7
541496,plus,143
541634,plus,4
541684,minus,1
542135,plus,8
542220,minus,43
542334,plus,6
542378,minus,13
542574,minus,1
542758,minus,8
542770,minus,3
544463,minus,2
547760,minus,118
547818,plus,1
547825,plus,1
547890,plus,1
548133,plus,1
548762,plus,1
548897,minus,19
549103,plus,44
549205,plus,1
549641,minus,4
549845,minus,6
549848,minus,12
549927,minus,111
550150,minus,4
550822,plus,1
551527,plus,18
551688,plus,17
552029,plus,1
552205,plus,3
552272,plus,11
552299,plus,1
552325,minus,7
552366,minus,41
552377,minus,141
552384,minus,303
552468,minus,208
552641,plus,11
552897,plus,20
552919,plus,1
553165,minus,20
553299,plus,2
553510,minus,10
553819,plus,4
554314,minus,46
555138,minus,301
555468,minus,73
555816,plus,108
556372,minus,1
556692,minus,57
557718,minus,74
559159,minus,1
559169,minus,6
559170,minus,10
559308,minus,9
559366,minus,123
559369,minus,19
559887,plus,123
559927,plus,1
560156,minus,73
560215,minus,23
560232,plus,6
560240,minus,27
560798,minus,2
560944,plus,14
560952,minus,9
562330,plus,2
562491,plus,85
562780,minus,117
562943,minus,24
563094,minus,35
563492,minus,16
563689,minus,1
563912,plus,8
564053,plus,1
564168,plus,16
566002,minus,25
566388,plus,32
566393,minus,5
566788,minus,1
567254,plus,5
567569,minus,1
568263,plus,20
568882,plus,1
568911,minus,12
569444,minus,2
569564,plus,3
569669,plus,13
569682,minus,5
569903,plus,215
569921,minus,11
570057,minus,6
570135,minus,1
570238,plus,22
570309,plus,3
570351,plus,17
570499,plus,1
570509,plus,6
570727,plus,3
570930,minus,5
570976,minus,4
571153,plus,3
571316,plus,24
571351,minus,3
571365,plus,51
571596,plus,21
571611,minus,1
571739,plus,13
571805,plus,180
571859,plus,19
571940,minus,2
571951,plus,2
571967,minus,7
571984,plus,5
571999,plus,3
572017,minus,11
572057,minus,18
572103,plus,38
572111,minus,68
572127,plus,16
572135,minus,440
572147,minus,229
572158,plus,8
572189,plus,11
572190,minus,739
572194,plus,7
572197,minus,33
572207,minus,5158
572239,minus,1754
572262,minus,33
572265,plus,3
572267,plus,25
572273,minus,123
572275,minus,1420
572306,minus,37
572335,plus,5
572340,plus,9
572368,plus,279
572404,plus,58
572448,minus,1
572480,plus,11
572484,plus,6
572488,minus,183
572494,plus,5
572502,minus,21
572545,minus,74
572550,minus,56
