Insertion,Orientation,Frequency
830885,plus,72
830889,plus,7
830893,minus,303
830899,minus,340
830908,plus,13
830909,minus,1
830916,minus,2
830926,plus,282
830935,plus,9
830943,minus,4
830947,plus,139
830955,minus,259
830957,plus,258
830973,plus,17
830980,minus,6
830985,plus,15
830995,minus,66
831051,minus,373
831061,minus,9
831079,minus,22
831084,minus,80
831086,plus,1
831094,minus,14
831100,plus,54
831105,plus,24
831113,minus,2
831119,minus,2
831121,plus,385
831122,plus,59
831141,plus,26
831144,plus,2
831151,plus,482
831161,plus,24
831163,plus,112
831188,plus,5706
831198,plus,1645
831199,plus,2360
831206,minus,2
831207,minus,16
831209,plus,254
831214,plus,20
831220,plus,487
831222,minus,7
831232,plus,28
831246,plus,2
831247,plus,227
831252,plus,120
831260,minus,2
831261,plus,1
831265,plus,1
831266,plus,1105
831271,plus,85
831274,minus,1
831277,minus,10
831279,minus,19
831280,plus,294
831281,minus,15
831288,minus,1
831289,plus,1
831290,plus,889
831298,minus,4
831323,plus,173
831364,minus,1
831391,plus,38
831394,plus,30
831418,minus,1
831435,plus,83
831438,minus,4
831465,plus,9
831473,minus,2
831485,plus,98
831487,minus,20
831508,minus,2
831508,plus,7
831528,plus,3
831530,minus,1
831560,plus,56
831580,plus,31
831599,minus,3
831615,minus,1
831630,minus,21
831632,minus,4
831635,plus,3
831640,plus,4
831643,minus,343
831644,plus,1
831645,plus,1145
831646,plus,7
831647,minus,6
831652,plus,16
831653,minus,1
831682,plus,2
831715,plus,2
831723,minus,8
831728,minus,172
831729,minus,87
831730,minus,1
831732,plus,2287
831740,minus,61
831776,minus,170
831777,minus,1
831788,plus,3
831815,plus,1
831823,minus,136
831846,plus,2016
831851,plus,300
831853,plus,11
831854,minus,2
831859,minus,1
831860,minus,4
831874,plus,823
831893,minus,52
831900,plus,71
831908,minus,3
831952,minus,1619
831961,minus,1
831973,plus,1
831986,minus,637
832006,plus,323
832011,minus,1165
832014,minus,1
832018,plus,47
832026,minus,1096
832027,minus,1
832028,plus,3
832031,plus,62
832041,minus,1935
832048,plus,4
832074,plus,94
832097,plus,2
832111,plus,187
832119,minus,180
832150,plus,321
832153,plus,1
832161,minus,10645
832163,minus,110
832172,minus,514
832208,plus,140
832213,plus,39
832214,minus,175
832221,minus,612
832239,minus,1649
832248,plus,1
832290,minus,5
832325,minus,46
832327,plus,254
832333,plus,5
832334,minus,11
832335,minus,822
832367,plus,96
832427,minus,1047
832429,plus,14
832603,plus,7
832609,minus,107
832611,minus,428
832671,minus,6
832672,minus,1
832864,plus,529
832903,minus,2
832922,minus,130
832937,plus,7
832948,plus,1
832979,plus,29
832986,plus,1
833006,plus,4
833011,plus,5
833025,plus,21
833058,plus,1
833228,plus,3
833289,plus,12
833376,plus,5
833401,plus,125
833452,plus,15
833516,plus,47
833524,minus,2
833557,plus,149
833564,plus,3
833571,plus,13
833572,plus,2
833623,plus,10
833693,plus,13
833694,plus,16
833730,plus,21
833894,plus,33
834063,minus,1
834065,plus,27
834092,plus,62
834102,plus,1
834160,plus,3
834209,plus,2
834325,plus,8
834380,plus,4
834396,plus,39
834408,minus,30
834604,plus,3
834728,plus,1
834838,plus,23
834839,plus,17
834849,plus,1
835092,plus,1
835153,plus,28
835198,plus,52
835203,plus,179
835213,plus,14
835231,minus,16
835270,plus,1
835406,plus,481
836164,minus,14
836494,plus,6
836566,plus,13
836569,minus,14
836709,minus,8
836931,plus,1
838805,plus,3
838918,minus,10
839887,plus,1
840463,plus,3
840787,minus,11
840884,minus,966
841071,minus,1
841088,minus,1
842422,minus,18
847947,plus,3
848061,plus,130
848063,plus,1
848257,plus,2
848645,plus,2
848786,minus,7
848916,minus,73
850808,minus,76
852239,plus,17
852475,minus,182
852490,minus,1
852596,minus,2
852961,plus,6
853132,plus,8
853326,plus,17
853334,minus,96
853367,minus,1
853622,minus,4
854256,minus,9
854412,minus,27
854425,minus,2
854435,minus,35
854544,minus,3
854617,minus,54
854632,minus,139
854700,minus,2
854781,plus,129
854794,minus,2
854972,plus,118
855100,plus,7
856056,plus,3
856443,minus,15
859028,minus,2
859493,plus,18
860617,minus,1
861405,plus,8
861728,plus,20
862687,minus,64
863032,plus,3
863298,minus,46
863340,minus,5
863396,minus,1
863896,plus,110
863967,plus,266
863993,plus,21
864406,minus,1
864909,plus,112
864933,plus,360
864959,plus,1
864960,plus,349
865653,minus,5
865678,minus,8
865724,minus,54
865815,minus,1
865925,minus,1
865935,minus,81
865994,minus,2
866123,minus,2
866697,minus,470
866804,minus,83
868856,plus,1
869082,plus,28
869294,plus,1
869329,minus,15
869334,minus,123
869334,plus,50
869420,plus,122
869430,minus,3
869457,plus,21
869462,plus,21
869470,minus,49
869525,minus,8
869526,plus,63
869529,plus,5
869763,plus,11
869930,plus,2
869948,plus,45
870086,plus,1
870175,plus,31
870183,plus,5
872076,minus,1
872233,minus,2
874688,minus,2
875781,minus,2
876333,minus,1
876532,minus,13
876561,minus,20
877045,minus,7
877120,minus,21
877133,minus,7
877146,minus,14
877217,minus,4
877255,plus,26
877265,plus,3
877317,minus,14
877330,minus,1
877463,minus,25
877469,minus,14
877521,minus,8
877526,minus,4
877568,minus,2
877898,minus,89
877990,minus,1
878096,plus,9
878231,plus,2
878352,plus,4
878381,minus,9
878461,minus,3
878497,plus,5
878510,minus,2
878535,plus,30
878566,minus,20
878786,minus,1
878930,plus,46
879104,plus,1
879190,plus,30
879212,minus,1
879231,minus,1
879302,minus,1
879311,plus,28
879368,plus,1
879436,plus,17
880462,plus,4
882585,plus,34
882595,minus,1
882690,minus,2
883292,minus,9
883486,plus,33
883532,plus,93
883540,plus,92
883569,plus,45
883625,plus,66
883700,plus,9
883712,plus,16
883798,minus,3
884547,plus,14
884728,plus,17
885179,minus,9
886030,minus,27
887551,minus,68
888666,plus,23
889184,minus,191
889525,plus,1
889655,plus,199
889693,plus,20
889755,plus,60
890772,plus,219
890994,plus,7
891788,minus,954
893921,plus,88
896412,plus,4
896420,minus,60
896609,minus,1
896761,minus,6
896813,minus,1
896815,plus,22
897988,plus,2
898009,plus,14
898359,plus,1
898364,plus,1
898372,minus,1
899625,minus,2
900367,minus,1
900907,minus,1
901331,minus,1
901369,minus,67
901709,minus,8
901994,plus,12
902084,plus,4
902148,plus,1
902522,plus,1
902815,minus,4
903144,plus,173
903167,plus,194
904139,minus,37
904227,plus,10
904245,plus,48
904334,minus,15
904474,plus,16
906457,minus,8
906537,plus,275
906547,plus,72
906610,plus,18
907984,minus,14
908332,plus,24
908528,plus,31
910228,minus,1
910259,plus,1
910762,minus,341
910907,minus,2
911340,minus,13
911886,plus,3
912051,plus,5
912475,minus,1
913885,plus,47
914753,minus,14
915030,minus,19
915222,plus,102
917862,plus,3
917872,plus,8
919228,plus,1
919456,plus,2
919810,minus,1
919874,minus,4
920077,minus,6
920326,plus,163
921189,minus,75
921797,minus,2
922702,plus,2
922776,plus,76
922848,plus,11
924613,minus,36
925175,minus,493
925210,minus,316
929425,plus,32
929669,minus,4
929728,minus,4
929787,minus,10
930074,plus,23
930404,minus,52
930864,plus,2
930931,minus,4
932329,plus,26
933326,minus,3
934951,minus,1011
935226,minus,115
935895,minus,1
953863,plus,14
962377,plus,22
963357,minus,1
963398,minus,1
964327,plus,3
964801,plus,12
964866,plus,108
964879,plus,1
964880,plus,386
966649,minus,1
966792,plus,3
969977,minus,4
970326,plus,88
970611,minus,93
970680,plus,139
970877,minus,15
970913,minus,27
970977,plus,9
974681,plus,18
975039,minus,21
975605,plus,1
977975,minus,562
977976,plus,27
979421,minus,22
979508,plus,1
979519,plus,1
979564,minus,7
979776,plus,56
979814,plus,28
979816,plus,9
979866,minus,1
979897,minus,26
979951,plus,1
979952,plus,695
979958,plus,10
979960,minus,373
979986,plus,1
980021,plus,10
980047,plus,11
980055,plus,3
980103,plus,1
980118,minus,4
980294,minus,1
980301,minus,10
980305,plus,1
980336,plus,9
980342,plus,5
980344,minus,7
980350,minus,125
980352,plus,14
980405,minus,43
980406,minus,2
980408,minus,11
984120,minus,33
984550,minus,1
984809,minus,4
984867,minus,1
984881,minus,3
984928,minus,77
984962,minus,6
985136,plus,1
985181,plus,3
985455,minus,287
985465,minus,35
985955,minus,3
986191,minus,5
986278,minus,49
986352,plus,106
986428,plus,17
986451,plus,5
986544,plus,30
986703,plus,1
987146,minus,1
987648,plus,22
987880,minus,1
988034,plus,1
988521,minus,5
990158,plus,1
990179,plus,53
990733,plus,5
990833,plus,73
991886,plus,7
998521,plus,32
998580,plus,5
998939,minus,15
999161,minus,13
999257,minus,1
999600,plus,15
999637,minus,1
999674,minus,5
999796,plus,1
999830,plus,1
999879,plus,10
999985,minus,15
1005243,plus,321
1005731,minus,4
1005977,minus,146
1006202,minus,38
1006232,plus,1
1006295,plus,1
1006318,plus,12
1006547,plus,56
1006553,minus,8
1006723,plus,31
1006774,plus,3
1006776,plus,3
1006777,minus,2
1006780,plus,7
1007020,minus,4
1007043,plus,1
1007352,plus,14
1007377,plus,1
1008542,plus,81
1008761,plus,1
1009937,plus,10
1011374,minus,3
1011590,minus,10
1011624,minus,1
1011837,plus,3
1012057,plus,2
1012247,plus,40
1012375,plus,58
1012413,plus,35
1012475,plus,16
1012766,minus,7
1012842,minus,18
1013049,plus,424
1013101,minus,1
1013191,plus,6
1013916,plus,92
1014482,minus,2
1014679,minus,38
1017277,minus,1
1023977,plus,90
1023985,minus,5
1023992,plus,2
1024564,plus,1
1024806,plus,51
1025765,minus,104
1025799,minus,7
1026002,minus,24
1026007,minus,2
1026075,minus,79
1026313,plus,3
1026551,minus,3
1026584,plus,2
1026607,minus,1
1026712,plus,3
1026756,minus,7
1026921,plus,2
1027615,minus,3
1027726,minus,1
1027849,minus,3
1028035,minus,3
1028201,plus,1
1028213,plus,1
1028381,minus,8
1028418,minus,6
1028551,minus,31
1028955,minus,3
1029029,minus,5
1029083,minus,34
1029185,minus,60
1029217,minus,225
1029305,minus,8
1031298,plus,7
1032073,minus,2
1035157,plus,434
1036103,minus,67
1036127,plus,72
1036813,minus,2
1037070,minus,9
1037114,plus,13
1037122,minus,8
1037308,plus,10
1037476,minus,1
1037665,plus,1
1037788,minus,7
1039491,minus,8
1041177,plus,6
1042724,plus,6
1043544,plus,11
1043886,minus,138
1043969,plus,25
1043983,minus,1
1044149,plus,19
1044806,minus,10
1045096,plus,1
1045187,plus,11
1047947,plus,1
1048030,minus,52
1048181,minus,34
1048320,minus,18
1048529,minus,97
1048837,minus,72
1049351,plus,10
1049482,plus,78
1049694,minus,1
1050102,plus,23
1050106,plus,293
1050189,minus,45
1050195,plus,4
1050212,plus,7
1050230,minus,43
1050236,plus,98
1050325,plus,20
1050449,plus,15
1050549,plus,3
1050582,plus,3
1050839,minus,1
1050872,plus,19
1051348,plus,120
1051530,minus,5
1051636,plus,1
1051714,minus,1
1051801,plus,5
1051824,plus,239
1052246,minus,1
1052266,plus,1
1052294,minus,1
1052368,minus,36
1052680,minus,28
1052855,minus,36
1055073,minus,3
1055831,plus,40
1056271,minus,72
1056818,plus,5
1057361,plus,15
1058389,minus,2
1058394,minus,31
1058530,plus,17
1058699,plus,39
1058903,plus,23
1058958,plus,1
1058998,plus,49
1059206,plus,32
1059222,plus,48
1059481,minus,8
1059527,minus,4
1059680,minus,30
1059697,minus,2
1059729,minus,10
1059857,minus,5
1060122,minus,1
1060140,plus,13
1060278,plus,1
1062829,minus,7
1062875,minus,1
1062904,minus,1
1063063,plus,110
1063071,minus,38
1063086,plus,2
1063108,minus,45
1063119,minus,19
1063184,minus,311
1063220,minus,8
1063302,minus,15
1063342,plus,23
1063350,minus,2
1063469,minus,2
1063479,plus,29
1063529,plus,122
1063559,plus,3
1063680,minus,10
1063690,minus,1
1063805,minus,15
1063929,plus,1
1064120,plus,5
1064192,plus,1
1064207,plus,21
1064261,minus,1
1064359,minus,2
1064522,plus,1
1064765,minus,24
1064984,minus,75
1065041,minus,134
1065099,minus,30
1065212,minus,4
1065641,minus,23
1066201,plus,99
1066736,minus,1
1066801,plus,1162
1067071,plus,6
1067170,minus,3
1067663,plus,8
1073654,plus,70
1073990,plus,1
1074157,plus,2
1074285,minus,16
1074317,plus,7
1074364,minus,20
1074530,minus,1
1075768,minus,60
1076696,minus,3
1077450,minus,9
1077575,minus,7
1077670,plus,147
1077691,plus,717
1077766,plus,40
1077858,minus,12
1078051,plus,2
1078073,minus,6
1078078,plus,17
1078885,plus,2
1080537,plus,3
1082649,minus,49
1084734,plus,1
1084826,plus,18
1084828,plus,3
1085285,minus,2
1085458,plus,64
1085466,minus,13
1085682,plus,1
1085735,plus,7
1085909,plus,45
1086259,plus,13
1086346,plus,1
1086439,minus,56
1086773,plus,32
1087117,minus,1
1087237,plus,1
1087349,plus,19
1087378,plus,3
1087729,minus,8
1087977,minus,7
1088029,minus,3
1088093,minus,2
1088125,minus,9
1088144,minus,20
1088183,plus,1
1088185,minus,153
1088267,plus,3
1088306,minus,2
1088313,plus,2
1088476,minus,1
1088485,minus,6
1088672,minus,1
1088907,plus,2
1088908,plus,3
1088916,minus,1
1088934,plus,6
1088940,plus,1
1089286,minus,24
1089751,plus,1
1091618,minus,1
1091699,plus,3
1091817,minus,1
1093585,minus,24
1093590,minus,10
1093598,plus,3
1093606,minus,13
1093721,minus,4
1093746,plus,2
1093836,plus,28
1093841,plus,9
1093941,minus,20
1094658,minus,542
1094926,plus,2
1095843,plus,1
1096211,plus,8
1096306,minus,1
1096308,plus,9
1096323,plus,6
1096331,minus,2
1096359,minus,3
1096458,minus,67
1096471,minus,75
1096477,minus,32
1096489,minus,1
1096529,plus,14
1096530,minus,16
1096558,minus,2
1096589,plus,2
1096614,plus,1
1096619,plus,7
1096624,plus,16
1096627,minus,623
1096629,minus,7
1096632,minus,21
1096634,plus,2
1096644,plus,1
1096670,plus,1
1096704,minus,44
1096736,minus,1
1096741,minus,4
1096800,plus,2955
1096805,plus,250
1096844,plus,220
1096851,plus,63
1096908,plus,69
1096945,plus,24
1096958,minus,15
1097025,minus,42
1097042,plus,7
1097305,minus,20
1097396,plus,11
1097558,plus,1
1097754,plus,6
1098061,plus,547
1098147,plus,144
1098242,plus,10
1098286,plus,12
1098382,minus,2
1098473,plus,1
1098479,plus,58
1098480,plus,887
1098527,minus,495
1098573,plus,16
1098593,plus,3
1098613,plus,13
1098637,plus,16
1098651,plus,69
1098665,plus,3
1098687,plus,125
1098700,plus,75
1098702,plus,2
1098754,minus,1
1098761,minus,8
1098774,minus,8
1098786,minus,1
1098824,minus,9
1098827,minus,12
1098855,minus,2
1098858,minus,141
1098868,minus,1
1098900,minus,8
1098901,minus,13
1098967,plus,178
1099024,plus,27
1099027,minus,140
1099085,minus,1
1099184,plus,13
1099359,plus,3
1099500,plus,3
1099596,plus,17
1099675,minus,2
1099728,plus,229
1099771,plus,20
1099778,minus,12
1099834,plus,16
1099835,minus,50
1099842,minus,133
1099865,plus,3
1099875,plus,4
1099883,minus,156
1099962,plus,18
1099980,minus,76
1100077,plus,504
1100084,minus,7
1100125,minus,13
1100257,plus,18
1100259,minus,231
1100270,minus,1011
1100270,plus,192
1100275,plus,656
1100295,plus,3
1100337,plus,9
1100371,minus,1
1100395,plus,2
1100604,minus,13
1100759,plus,5
1100771,minus,193
1100797,minus,2
1100818,minus,4
1100955,minus,1
1101040,minus,1
1101125,plus,5
1101229,minus,1
1101547,plus,20
1101644,minus,16
1101736,plus,4
1101788,plus,1613
1102117,plus,59
1102145,minus,1
1102265,minus,2
1102326,plus,3
1102388,minus,29
1102406,plus,3
1102456,minus,5
1102663,plus,1022
1102704,plus,1850
1102902,plus,122
1102975,minus,15
1103059,plus,221
1103200,plus,10
1103307,minus,2
1103318,minus,1
1103339,minus,120
1103376,minus,4
1103376,plus,3
1105378,plus,11
1105918,minus,28
1106033,minus,123
1106169,minus,21
1106282,minus,34
1106629,plus,73
1108506,minus,2
1108658,plus,23
1108733,plus,1
1109050,plus,13
1109096,plus,46
1109116,minus,53
1109118,plus,83
1109126,minus,50
1109151,minus,14
1109174,plus,21
1109185,minus,51
1109215,plus,25
1109217,plus,62
1109225,minus,283
1109225,plus,9
1109228,minus,34
1109233,minus,2
1109234,minus,5
1109237,plus,127
1109238,minus,12
1109247,plus,2
1109254,plus,7
1109255,minus,1
1109270,minus,26
1109273,plus,178
1109277,plus,463
1109307,plus,314
1109310,plus,5
1109333,plus,187
1109343,plus,125
1109353,plus,111
1109399,minus,1
1109403,plus,54
1109411,minus,72
1109412,plus,30
1109480,minus,9
1109481,minus,28
1109501,plus,123
1109538,plus,1
1109546,minus,3
1109611,plus,21
1109630,minus,16
1109631,minus,94
1109637,minus,10
1109691,minus,104
1109692,minus,1
1109766,plus,12
1109776,plus,60
1109781,plus,5
1109783,minus,682
1109784,minus,26
1109825,plus,21
1109844,plus,1
1109893,plus,22
1109901,minus,16
1110065,plus,1
1110072,minus,2
1110120,plus,7
1110173,plus,1
1110269,minus,30
1110293,minus,6
1110310,plus,121
1110337,plus,7
1110411,minus,107
1110416,minus,6
1110441,minus,335
1110446,plus,1
1110456,plus,9
1110464,minus,252
1110506,plus,2
1110507,plus,7
1110596,minus,42
1110625,minus,131
1110663,plus,3
1110669,plus,19
1110674,minus,33
1110677,minus,1
1110698,minus,7
1110707,minus,90
1110712,minus,142
1110717,minus,3
1110789,minus,1
1110806,plus,23
1110829,minus,1
1110887,plus,271
1110895,minus,120
1110895,plus,45
1110971,plus,219
1111012,minus,3
1111017,minus,2
1111034,plus,5
1111044,minus,35
1111050,minus,5
1111063,minus,4382
1111069,plus,5
1111087,minus,143
1111155,minus,486
1111160,plus,34
1111168,minus,34
1111204,plus,4
1111292,minus,7
1111342,plus,77
1111343,plus,1
1111359,minus,1
1111485,minus,11
1111611,plus,21
1111644,plus,33
1111754,minus,5
1111896,plus,7
1112031,plus,63
1112036,minus,2
1112055,plus,331
1112091,plus,46
1112188,plus,7
1112212,plus,1
1112854,minus,8
1112888,plus,8
1112896,minus,10
1113092,minus,1
1113132,plus,1
1113316,minus,3
1113466,minus,153
1113614,minus,3
1113645,plus,6
1115331,plus,38
1115494,minus,43
1115796,plus,119
1116569,minus,722
1116610,minus,8
1116697,minus,46
1116707,minus,69
1117005,minus,65
1121641,minus,357
1121676,minus,33
1122060,plus,1
1125093,minus,43
1125191,minus,1
1125396,minus,12
1125570,minus,1
1125746,plus,1
1131679,plus,1
1131706,plus,3
1134853,plus,4
1136683,plus,207
1136843,minus,8
1137326,minus,5
1140412,plus,3
1141227,plus,2
1141409,minus,6
1145939,minus,65
1146070,plus,45
1146078,minus,2
1146162,plus,86
1146177,plus,28
1146210,plus,55
1146355,minus,49
1146466,minus,207
1151936,plus,2
1157660,plus,11
1157672,plus,26
1157678,plus,1
1157744,plus,511
1159067,minus,12
1159148,minus,5
1159161,minus,3
1159202,minus,1
1159227,minus,10
1159259,plus,4
1159282,minus,2
1159460,minus,2
1159470,plus,10
1159537,plus,38
1159922,plus,1
1159923,plus,1511
1159924,minus,2
1159952,minus,1
1159983,plus,34
1159991,minus,230
1160025,minus,2
1160057,plus,10
1160067,plus,4
1160075,minus,11
1160081,minus,71
1160112,plus,1161
1160127,minus,2
1160209,plus,1
1160230,plus,113
1160287,plus,198
1160288,plus,61
1160295,minus,19
1160295,plus,129
1160306,plus,4
1160434,plus,40
1160470,minus,112
1160489,plus,1
1160497,minus,22
1160498,plus,13
1160553,plus,70
1160566,minus,47
1161489,minus,106
1161556,minus,96
1161564,minus,138
1161603,plus,4
1161632,minus,42
1161665,minus,246
1161676,minus,171
1161681,minus,292
1161729,minus,112
1161747,minus,1
1161751,plus,99
1161759,minus,193
1161769,minus,61
1161807,minus,21
1161902,minus,5
1161946,plus,16
1161950,plus,275
1161975,plus,363
1161993,plus,192
1162002,plus,415
1162003,plus,95
1162088,plus,212
1162118,plus,11
1162196,plus,1
1162225,plus,244
1162255,plus,7
1162310,plus,20
1162314,minus,4
1162315,plus,2
1162327,minus,4
1162344,minus,9
1169620,plus,4
1169768,plus,461
1169776,minus,2
1169872,minus,11
1169981,minus,3
1170409,plus,41
1170524,plus,7
1170566,plus,17
1170590,plus,43
1170863,plus,1
1170871,minus,1
1171029,plus,1
1171261,plus,1
1171267,plus,16
1171372,plus,1
1172710,plus,2
1172865,minus,9
1172953,plus,234
1173471,minus,247
1173647,minus,354
1173700,minus,42
1173862,minus,21
1174159,minus,1
1174179,minus,1
1174224,minus,68
1174263,minus,9
1174659,plus,53
1174705,minus,172
1174847,minus,3164
1174905,minus,1
1174996,plus,1
1175310,plus,64
1175318,minus,9
1175431,plus,1
1175613,minus,112
1175803,minus,5
1176021,minus,6
1176088,minus,1
1176479,plus,104
1177767,minus,10
1177932,plus,1
1178010,minus,1
1178070,minus,3
1178086,plus,67
1178094,minus,464
1178234,plus,141
1178254,plus,15
1178262,minus,1
1178295,minus,10
1178316,plus,225
1178337,minus,1
1178348,plus,60
1178353,plus,86
1178366,minus,4
1178444,plus,454
1178508,minus,3
1178533,plus,161
1178659,plus,4
1178668,plus,2
1178918,plus,2
1178988,plus,1
1179272,plus,1
1179365,plus,16
1179384,plus,1
1179410,minus,17
1179501,plus,20
1180884,minus,1
1182753,minus,29
1182792,minus,3
1182909,minus,1
1183208,minus,2
1183335,minus,16
1183359,minus,8
1183462,minus,30
1183661,minus,201
1183892,minus,55
1184147,plus,1
1184201,plus,3
1184257,plus,5
1184472,plus,1
1185304,plus,2
1185395,minus,16
1185678,plus,33
1185698,minus,18
1185992,minus,1292
1186378,minus,4
1186396,minus,8
1186738,plus,222
1186893,plus,124
1187365,minus,2
1187375,minus,220
1187488,plus,80
1187496,minus,1
1187632,plus,9
1187797,minus,380
1187978,plus,16
1188183,plus,1
1188262,plus,193
1188685,plus,77
1188727,minus,3
1188790,minus,58
1188920,plus,10
1188923,minus,4
1188996,minus,2
1189286,minus,1
1189355,plus,42
1189417,minus,1
1189748,minus,3
1189794,minus,2
1191812,minus,153
1192278,plus,10
1192386,plus,26
1192705,minus,9
1193243,plus,341
1193800,minus,2
1195067,plus,20
1195072,minus,57
1195648,minus,59
1196333,minus,10
1196403,plus,2
1196422,minus,2
1196577,minus,16
1196619,plus,5
1196692,minus,26
1196704,plus,2
1196712,minus,21
1197061,minus,8
1197099,plus,1
1197107,minus,37
1198108,plus,25
1199752,minus,143
1199888,plus,1
1200149,minus,1
1200187,plus,49
1200189,minus,434
1202448,plus,2
1203338,plus,92
1204339,plus,4
1204347,minus,2
1204373,plus,4
1204459,minus,1
1204474,minus,6
1204538,minus,9
1204635,plus,6
1204651,minus,4
1204656,minus,1
1204693,minus,1
1204718,plus,27
1204726,minus,102
1204735,plus,11
1204776,minus,6
1204781,minus,53
1204866,minus,85
1204884,minus,123
1204918,minus,10
1204996,minus,89
1205024,minus,45
1205255,minus,1
1205370,plus,5
1205381,minus,4
1205432,minus,4
1205510,minus,3
1205587,minus,114
1205623,plus,3
1205702,minus,202
1205822,minus,3
1206161,plus,2
1206351,plus,29
1206384,minus,2
1206486,plus,29
1206717,plus,2
1206837,plus,35
1207511,minus,35
1208218,plus,29
1208243,plus,3
1209021,minus,1
1209134,plus,1
1209870,plus,17
1210655,minus,88
1210755,minus,1
1210803,minus,66
1210842,minus,52
1210904,minus,1
1211109,minus,2
1211232,minus,33
1211500,plus,54
1211727,plus,51
1211830,plus,12
1212430,plus,1
1212486,plus,12
1212532,minus,1
1212641,plus,7
1212644,minus,335
1212647,plus,8
1212649,minus,120
1212650,minus,1395
1213322,minus,2
1213372,minus,5
1213437,plus,631
1213678,minus,5
1213693,plus,274
1214423,minus,10
1215168,minus,13
1215706,plus,10
1215873,plus,3
1218448,plus,103
1218516,minus,1
1218636,plus,26
1218637,plus,78
1219325,minus,14
1220170,plus,1
1220210,minus,1
1220426,minus,2
1220550,minus,1
1220619,plus,3
1221149,plus,20
1221426,plus,179
1221503,plus,3
1221604,plus,21
1221612,minus,9
1221760,minus,7
1221877,plus,124
1222229,plus,55
1222245,plus,29
1222273,plus,7
1222359,minus,45
1222425,plus,9
1222469,plus,10
1222507,minus,3
1222561,plus,7
1222619,plus,10
1222644,plus,1
1222666,plus,14
1222670,plus,20
1222681,plus,5
1222682,plus,71
1222734,plus,12
1222766,plus,62
1222771,plus,2
1222774,minus,20
1222780,plus,4
1222824,plus,79
1222831,minus,11
1222837,plus,209
1222845,minus,1
1222848,plus,15
1222856,plus,99
1222904,plus,66
1222910,minus,157
1222929,plus,10
1222936,plus,31
1222937,plus,10
1222941,plus,1
1222944,minus,22
1222954,plus,45
1222960,minus,21
1222960,plus,41
1222963,minus,8
1222963,plus,9
1222967,minus,1
1223028,minus,2
1223030,plus,96
1223038,minus,13
1223040,plus,32
1223042,plus,29
1223044,plus,29
1223045,minus,5
1223050,minus,166
1223052,plus,21
1223062,minus,1
1223077,plus,1
1223099,plus,221
1223107,minus,8
1223120,plus,9
1223139,plus,140
1223147,minus,10
1223152,minus,2
1223199,minus,7
1223216,minus,34
1223223,plus,62
1223225,minus,26
1223240,plus,5
1223248,minus,25
1223250,plus,41
1223252,minus,23
1223258,minus,86
1223260,minus,123
1223262,plus,10
1223264,plus,41
1223268,plus,199
1223270,minus,1
1223270,plus,12
1223276,minus,129
1223285,plus,154
1223291,plus,609
1223292,plus,1
1223299,minus,120
1223300,minus,264
1223304,plus,3
1223305,plus,77
1223332,plus,20
1223353,minus,55
1223359,plus,620
1223364,plus,47
1223367,minus,334
1223372,minus,25
1223373,plus,17
1223376,plus,10
1223402,minus,3
1223434,minus,2
1223461,plus,36
1223467,minus,20
1223469,plus,14
1223477,plus,11
1223478,plus,17
1223486,minus,86
1223501,plus,52
1223509,minus,7
1223516,plus,19
1223524,minus,39
1223535,plus,25
1223543,minus,93
1223566,minus,1
1223576,minus,28
1223591,plus,6
1223610,plus,108
1223611,minus,6
1223616,plus,1
1223624,minus,74
1223668,minus,177
1223694,minus,2
1223753,minus,6
1223845,minus,4
1223901,minus,197
1223952,minus,186
1224021,plus,6
1224029,minus,6
1224463,minus,29
1224478,plus,150
1224485,plus,45
1224486,plus,388
1224490,plus,469
1224493,minus,409
1224596,plus,18
1224682,plus,6
1224689,plus,134
1224696,plus,61
1224717,plus,8
1224755,plus,2
1224870,plus,5
1224903,plus,99
1224905,plus,197
1224986,minus,19
1225031,plus,2
1225039,minus,5
1225062,plus,3
1225096,plus,1
1225148,minus,107
1225162,minus,2
1226408,plus,1
1226646,minus,32
1227088,plus,14
1227114,minus,3
1227248,plus,5
1227673,minus,19
1227675,minus,1
1227719,minus,21
1227790,plus,5
1228613,minus,1
1228639,plus,8
1228654,plus,2
1228808,plus,1
1228948,minus,17
1229103,minus,14
1229115,minus,35
1229261,minus,27
1229659,minus,2
1229765,plus,135
1229828,minus,5
1230015,minus,3
1230122,minus,176
1230142,minus,106
1230143,minus,2
1230265,plus,33
1230309,plus,17
1230312,plus,223
1230388,plus,44
1230396,minus,1
1230410,plus,5
1230440,plus,8
1230603,plus,4
1230783,minus,62
1230786,minus,4
1231034,minus,1
1231209,minus,5
1231210,minus,6
1231245,minus,195
1231276,plus,1
1231302,plus,23
1231310,minus,7
1231355,plus,144
1231363,minus,16
1231368,minus,87
1231408,plus,8
1231456,plus,1
1231489,plus,1
1231595,plus,145
1231978,plus,49
1234016,plus,1
1234307,plus,4
1234345,minus,4
1234373,minus,13
1234526,minus,24
1234528,minus,54
1234530,plus,1
1234538,minus,33
1234580,minus,7
1234674,minus,9
1234738,minus,6
1234809,plus,2
1234925,minus,8
1234953,minus,46
1235010,plus,9
1235038,plus,236
1235047,plus,156
1235055,minus,49
1235077,plus,500
1235177,minus,73
1235190,plus,10
1235203,minus,1
1235210,plus,56
1235218,minus,31
1235252,plus,396
1235286,minus,21
1235357,plus,16
1235377,plus,25
