Insertion,Orientation,Frequency
1171318,plus,13
1171372,plus,51
1171380,minus,7
1171457,minus,10
1171458,plus,1
1171686,plus,15
1171687,plus,34
1172271,minus,7
1172612,minus,3
1172659,plus,2
1172761,minus,1
1172811,minus,2
1172865,minus,41
1172903,plus,26
1172953,plus,196
1172965,minus,30
1173053,plus,118
1173094,plus,41
1173133,plus,3
1173243,minus,1
1173361,plus,50
1173417,plus,9
1173471,minus,391
1173475,minus,5
1173530,plus,23
1173562,plus,2
1173565,minus,11
1173584,minus,1
1173647,minus,502
1173700,minus,151
1173862,minus,24
1173893,plus,2
1173948,minus,30
1174096,minus,2
1174159,minus,22
1174179,minus,21
1174224,minus,16
1174263,minus,24
1174659,plus,3
1174660,minus,1
1174705,minus,182
1174709,minus,87
1174752,minus,7
1174802,minus,70
1174847,minus,4811
1174848,minus,120
1174886,minus,40
1175141,minus,26
1175164,plus,2
1175288,minus,14
1175305,plus,20
1175310,plus,26
1175377,plus,14
1175431,plus,5
1175613,minus,7
1175827,minus,58
1176021,minus,3
1176088,minus,39
1176127,plus,116
1176428,plus,7
1176479,plus,248
1176645,plus,1
1176858,minus,3
1177003,minus,45
1177339,plus,49
1177375,plus,13
1177557,plus,25
1177708,plus,7
1177767,minus,20
1177877,minus,2
1177965,minus,23
1178062,plus,318
1178070,minus,20
1178086,plus,191
1178094,minus,55
1178095,minus,34
1178108,plus,106
1178109,plus,29
1178137,plus,25
1178157,plus,1
1178175,minus,1
1178212,plus,565
1178224,plus,86
1178234,plus,248
1178241,plus,166
1178247,minus,73
1178262,minus,3
1178277,minus,2
1178295,minus,13
1178316,plus,156
1178319,minus,1
1178337,minus,12
1178341,minus,26
1178348,plus,31
1178353,plus,107
1178365,plus,74
1178371,minus,19
1178373,plus,97
1178375,plus,36
1178376,plus,31
1178444,plus,403
1178447,minus,5
1178452,minus,11
1178533,plus,198
1178541,minus,24
1178630,plus,2
1178659,plus,11
1178668,plus,1
1178677,minus,5
1178697,minus,20
1178914,plus,4
1178923,plus,13
1178925,plus,1
1178981,minus,41
1178988,plus,15
1179002,minus,54
1179115,minus,27
1179120,plus,1
1179128,minus,47
1179272,plus,4
1179364,plus,6
1179365,plus,8
1179384,plus,12
1179402,plus,25
1179501,plus,46
1179503,plus,75
1179509,minus,18
1179522,plus,1
1179525,minus,57
1179558,plus,1
1179566,minus,1
1180905,plus,5
1180935,minus,2
1180968,plus,2
1181337,plus,1
1181702,minus,2
1182035,minus,42
1182661,minus,16
1182753,minus,79
1182847,plus,2
1183110,minus,8
1183179,plus,1
1183185,minus,10
1183207,minus,53
1183208,minus,7
1183243,minus,4
1183323,minus,27
1183335,minus,31
1183359,minus,1
1183425,plus,42
1183435,plus,101
1183462,minus,38
1183477,minus,1
1183488,plus,7
1183496,minus,3
1183519,plus,1
1183656,minus,2
1183661,minus,219
1183682,plus,6
1183690,minus,69
1183699,minus,50
1183701,minus,14
1183786,minus,3
1183804,plus,1
1183852,minus,12
1183872,plus,5
1183891,minus,22
1183892,minus,9
1183931,plus,1
1184007,minus,7
1184098,plus,1
1184118,plus,2
1184201,plus,5
1184257,plus,6
1184296,plus,20
1184437,plus,24
1184472,plus,5
1184921,minus,2
1184933,plus,1
1184948,plus,1
1184956,minus,3
1185113,minus,1
1185137,plus,15
1185147,plus,2
1185213,plus,1
1185304,plus,5
1185314,plus,6
1185389,plus,2
1185395,minus,3
1185397,minus,12
1185492,minus,12
1185678,plus,26
1185952,minus,3
1185992,minus,1530
1186123,minus,1
1186315,minus,45
1186320,minus,6
1186325,minus,4
1186378,minus,15
1186425,minus,14
1186738,plus,131
1186757,minus,355
1186817,plus,4
1186893,plus,172
1187040,plus,1
1187049,plus,1
1187054,plus,4
1187125,plus,3
1187292,minus,18
1187323,plus,17
1187365,minus,19
1187375,minus,29
1187707,plus,1
1187752,minus,1
1187797,minus,102
1187803,minus,1
1187978,plus,37
1187986,minus,15
1188079,minus,2
1188191,minus,11
1188237,plus,86
1188262,plus,2
1188331,plus,44
1188339,minus,2
1188535,minus,7
1188638,plus,7
1188646,minus,3
1188685,plus,4
1188727,minus,25
1188912,minus,5
1188920,plus,22
1188930,minus,3
1188971,minus,7
1188996,minus,17
1189067,minus,20
1189075,minus,1
1189230,plus,2
1189385,minus,2
1189412,minus,7
1189743,minus,14
1189876,plus,18
1190157,minus,35
1190823,plus,53
1191096,plus,1
1191132,plus,6
1192233,minus,9
1192278,plus,14
1192307,plus,17
1192386,plus,5
1192530,plus,6
1192705,minus,30
1193083,minus,49
1193117,minus,5
1193222,minus,3
1193243,plus,539
1193691,plus,1
1193710,minus,1
1193720,minus,1
1194275,minus,6
1194770,minus,9
1194865,minus,15
1194968,minus,1
1194982,plus,20
1194990,minus,25
1195027,minus,14
1195037,minus,2
1195055,plus,40
1195063,minus,1
1195067,plus,18
1195072,minus,182
1195108,minus,10
1195122,plus,1
1195191,plus,14
1195414,minus,3
1195779,plus,31
1195900,plus,6
1195910,minus,1
1195967,minus,7
1196333,minus,42
1196403,plus,1
1196422,minus,13
1196577,minus,5
1196601,minus,11
1196692,minus,48
1196712,minus,37
1196721,minus,1
1196784,plus,3
1196805,minus,131
1196850,plus,37
1196858,minus,1
1196902,plus,1
1197027,minus,1
1197061,minus,9
1197099,plus,17
1197107,minus,1
1197784,minus,6
1198053,plus,32
1198108,plus,5
1198116,minus,5
1198235,minus,7
1198244,plus,12
1199023,plus,1
1200035,plus,120
1200040,plus,111
1200149,minus,11
1200187,plus,71
1200189,minus,785
1200203,minus,28
1200225,minus,9
1200247,minus,2
1200259,minus,21
1200287,plus,1
1200509,minus,1
1200562,minus,1
1200699,minus,1
1201552,plus,5
1202206,plus,3
1202291,plus,13
1202448,plus,46
1202667,plus,3
1202808,plus,6
1202966,plus,78
1203242,minus,9
1203325,plus,11
1203331,plus,6
1203338,plus,184
1203376,plus,7
1203673,minus,5
1203707,minus,31
1203759,plus,1
1203792,plus,1
1204067,plus,5
1204105,plus,8
1204117,plus,4
1204242,minus,5
1204347,minus,6
1204373,plus,11
1204405,minus,1
1204459,minus,4
1204474,minus,38
1204483,minus,2
1204525,minus,1
1204528,minus,1
1204538,minus,11
1204584,minus,9
1204621,minus,5
1204635,plus,35
1204642,plus,112
1204643,minus,31
1204643,plus,44
1204651,minus,7
1204656,minus,5
1204693,minus,19
1204706,minus,1
1204718,plus,6
1204725,minus,2
1204726,minus,257
1204731,minus,2
1204735,plus,1
1204743,minus,5
1204776,minus,39
1204781,minus,193
1204785,plus,2
1204790,plus,1
1204797,minus,50
1204798,minus,22
1204866,minus,24
1204883,plus,5
1204884,minus,127
1204918,minus,14
1204977,minus,22
1204994,minus,13
1204996,minus,400
1205024,minus,15
1205035,minus,30
1205050,minus,16
1205140,plus,5
1205142,minus,111
1205148,minus,14
1205245,plus,7
1205255,minus,54
1205334,minus,5
1205370,plus,2
1205378,minus,2
1205381,minus,6
1205432,minus,9
1205496,minus,1
1205587,minus,214
1205623,plus,5
1205659,minus,7
1205702,minus,395
1205761,minus,117
1205763,minus,210
1205826,plus,1
1205829,minus,3
1205834,minus,1
1206143,minus,15
1206161,plus,20
1206166,plus,9
1206351,plus,20
1206445,minus,3
1206469,plus,5
1206486,plus,38
1206567,plus,4
1206835,minus,2
1206837,plus,51
1206862,plus,1
1206968,minus,1
1207482,minus,2
1207511,minus,10
1207521,minus,1
1207827,plus,50
1208243,plus,19
1208440,minus,2
1208568,minus,4
1209134,plus,12
1209142,minus,2
1209215,plus,1
1209284,minus,13
1209578,minus,13
1209864,minus,7
1210655,minus,287
1210666,minus,42
1210755,minus,41
1210803,minus,15
1210809,minus,8
1210840,minus,35
1210842,minus,165
1210847,minus,38
1210904,minus,12
1211131,minus,14
1211232,minus,18
1211393,minus,6
1211395,minus,232
1211456,plus,1
1211468,plus,3
1211500,plus,69
1211536,plus,53
1211579,plus,26
1211658,plus,34
1211683,plus,52
1211693,plus,88
1211696,minus,23
1211703,plus,62
1211727,plus,257
1211742,plus,8
1211774,plus,39
1211830,plus,8
1211833,minus,1
1211889,plus,1
1212006,plus,14
1212050,plus,5
1212189,minus,1
1212438,minus,1
1212486,plus,18
1212530,minus,1
1212532,minus,12
1212611,minus,9
1212641,plus,114
1212644,minus,423
1212647,plus,77
1212649,minus,300
1212650,minus,1484
1212662,minus,1
1212704,minus,1
1212728,plus,7
1212955,plus,5
1212961,plus,50
1213071,plus,1
1213372,minus,11
1213437,plus,90
1213693,plus,57
1213709,minus,9
1213827,plus,68
1214212,plus,1
1214423,minus,14
1214690,minus,8
1214829,plus,1
1215119,minus,10
1215359,minus,24
1215429,minus,6
1215703,minus,3
1215728,minus,48
1215873,plus,1
1216060,plus,4
1216646,plus,15
1216662,plus,2
1216991,minus,53
1217490,plus,9
1217498,minus,19
1218329,minus,2
1218356,minus,1
1218448,plus,13
1218516,minus,2
1218570,plus,6
1218603,minus,1
1218636,plus,21
1218637,plus,12
1218720,minus,3
1219325,minus,7
1219404,plus,2
1219426,plus,8
1219554,plus,27
1219685,minus,1
1219712,minus,4
1219718,minus,2
1219749,minus,4
1220403,minus,13
1220426,minus,1
1220469,minus,2
1220550,minus,2
1220619,plus,2
1220627,minus,3
1221007,minus,1
1221042,minus,1
1221113,minus,1
1221113,plus,4
1221149,plus,49
1221273,minus,2
1221424,plus,3
1221426,plus,290
1221503,plus,2
1221514,plus,10
1221541,plus,4
1221560,minus,1
1221592,minus,3
1221604,plus,13
1221612,minus,15
1221738,minus,3
1221742,plus,1
1221760,minus,7
1221765,minus,1
1221877,plus,460
1221878,plus,54
1221885,minus,3
1221886,minus,1
1221890,plus,25
1221908,plus,24
1221913,plus,3
1221916,minus,72
1221943,plus,2
1221981,plus,5
1222015,plus,2
1222121,minus,1
1222170,plus,54
1222225,plus,4
1222232,minus,16
1222245,plus,110
1222273,plus,29
1222306,minus,1
1222307,minus,1
1222315,minus,1
1222359,minus,4
1222378,plus,14
1222386,minus,8
1222400,plus,18
1222408,minus,2
1222411,plus,2
1222413,plus,1
1222419,minus,17
1222425,plus,25
1222440,minus,11
1222458,plus,1
1222469,plus,3
1222484,plus,5
1222491,plus,8
1222499,minus,2
1222499,plus,1
1222507,minus,41
1222516,plus,1
1222539,plus,1
1222540,minus,1
1222546,plus,424
1222554,minus,1
1222561,plus,70
1222569,plus,6
1222614,plus,7
1222619,plus,174
1222644,plus,8
1222659,plus,7
1222665,plus,19
1222666,plus,86
1222670,plus,136
1222680,plus,2
1222681,plus,4
1222682,plus,133
1222688,minus,1
1222689,minus,5
1222720,plus,1
1222723,plus,6
1222725,plus,16
1222734,plus,37
1222742,minus,21
1222748,plus,12
1222756,minus,64
1222756,plus,2
1222764,plus,6
1222766,plus,121
1222771,plus,1
1222774,minus,11
1222776,plus,2
1222780,plus,5
1222794,plus,3
1222806,plus,2
1222811,plus,78
1222813,plus,23
1222815,plus,4
1222819,minus,17
1222820,minus,2
1222824,plus,11
1222825,plus,2
1222831,minus,30
1222831,plus,71
1222832,plus,6
1222837,plus,53
1222840,minus,25
1222845,minus,232
1222848,plus,136
1222856,plus,3
1222886,plus,4
1222904,plus,154
1222925,minus,26
1222926,minus,1
1222929,plus,89
1222936,plus,104
1222937,plus,15
1222939,minus,1
1222940,plus,16
1222941,plus,7
1222944,minus,99
1222945,minus,2
1222949,plus,2
1222952,plus,7
1222954,plus,31
1222959,plus,2
1222960,minus,6
1222960,plus,30
1222963,minus,1
1222967,minus,1
1222968,minus,1
1222968,plus,1
1222993,plus,2
1223000,minus,1
1223008,plus,2
1223016,minus,1
1223020,plus,1
1223025,plus,27
1223030,plus,279
1223033,minus,11
1223038,minus,14
1223040,plus,31
1223042,plus,71
1223043,minus,1
1223044,plus,3
1223045,minus,19
1223050,minus,36
1223052,plus,10
1223067,plus,1
1223077,plus,67
1223082,minus,14
1223099,plus,239
1223106,minus,5
1223107,minus,19
1223120,plus,147
1223126,minus,1
1223134,plus,34
1223137,minus,8
1223139,plus,693
1223147,minus,29
1223162,minus,4
1223192,plus,34
1223197,plus,1
1223199,minus,7
1223205,minus,3
1223216,minus,44
1223217,plus,34
1223223,plus,24
1223225,minus,1
1223226,minus,4
1223231,minus,10
1223245,plus,75
1223248,minus,168
1223250,plus,390
1223252,minus,58
1223252,plus,26
1223253,minus,9
1223258,minus,279
1223260,minus,311
1223262,plus,79
1223264,plus,48
1223268,plus,292
1223270,minus,82
1223270,plus,38
1223271,minus,6
1223276,minus,44
1223282,plus,51
1223285,plus,316
1223291,plus,907
1223292,minus,3
1223292,plus,24
1223293,minus,158
1223295,minus,49
1223299,minus,231
1223300,minus,192
1223304,plus,46
1223305,plus,193
1223312,minus,5
1223326,minus,15
1223332,plus,123
1223340,minus,20
1223346,plus,7
1223348,minus,2
1223351,plus,1
1223353,minus,36
1223354,minus,2
1223359,plus,254
1223362,minus,20
1223364,plus,56
1223367,minus,342
1223369,plus,3
1223372,minus,16
1223373,plus,21
1223376,plus,12
1223377,minus,1
1223406,plus,14
1223415,plus,6
1223426,plus,8
1223434,minus,2
1223434,plus,32
1223442,minus,1
1223451,plus,10
1223459,plus,1
1223461,plus,46
1223467,minus,22
1223468,plus,2
1223469,minus,2
1223469,plus,19
1223477,plus,5
1223478,plus,20
1223484,plus,4
1223486,minus,44
1223486,plus,3
1223491,plus,1
1223499,minus,6
1223501,plus,8
1223506,plus,4
1223509,minus,13
1223516,plus,22
1223524,minus,61
1223535,plus,59
1223543,minus,205
1223558,plus,1
1223561,plus,2
1223566,minus,80
1223567,minus,23
1223576,minus,2
1223579,plus,1
1223591,plus,3
1223603,plus,1
1223610,plus,7
1223611,minus,6
1223615,plus,1
1223618,minus,4
1223624,minus,233
1223625,plus,4
1223642,minus,29
1223665,minus,2
1223668,minus,209
1223674,plus,1
1223681,plus,18
1223685,minus,8
1223694,minus,71
1223696,minus,9
1223753,minus,36
1223761,minus,22
1223845,minus,235
1223891,minus,11
1223896,minus,22
1223901,minus,508
1223934,plus,1
1223939,minus,212
1223940,minus,47
1223942,minus,455
1223952,minus,192
1224021,plus,11
1224029,minus,8
1224031,plus,1
1224082,minus,4
1224083,minus,34
1224094,minus,10
1224109,minus,1
1224123,plus,244
1224131,minus,15
1224136,minus,40
1224179,minus,2
1224463,minus,15
1224478,plus,234
1224485,plus,822
1224486,plus,977
1224490,plus,820
1224493,minus,42
1224494,minus,59
1224519,plus,13
1224532,minus,64
1224582,plus,10
1224596,plus,65
1224682,plus,28
1224687,plus,4
1224689,plus,111
1224696,plus,202
1224717,plus,12
1224742,plus,2
1224755,plus,13
1224763,minus,2
1224805,plus,1
1224816,plus,8
1224833,plus,2
1224851,minus,4
1224858,plus,37
1224862,plus,1
1224870,plus,2
1224880,plus,29
1224903,plus,34
1224905,plus,135
1224986,minus,38
1224989,minus,7
1225031,plus,10
1225039,minus,60
1225062,plus,5
1225070,minus,1
1225097,minus,16
1225148,minus,88
1226408,plus,7
1226560,minus,1
1226580,minus,2
1226646,minus,76
1226750,plus,3
1226991,minus,29
1226992,minus,1
1227041,minus,2
1227044,plus,5
1227052,minus,18
1227084,minus,1
1227114,minus,1
1227248,plus,6
1227267,minus,2
1227274,minus,16
1227313,plus,2
1227673,minus,51
1227675,minus,67
1227697,minus,4
1227719,minus,2
1227790,plus,23
1227822,minus,6
1227857,minus,2
1227862,plus,1
1228088,minus,1
1228403,plus,3
1228654,plus,28
1228737,plus,3
1228748,plus,2
1228827,minus,5
1228834,minus,13
1228948,minus,11
1229103,minus,202
1229107,plus,19
1229115,minus,1
1229132,minus,7
1229261,minus,2
1229390,minus,2
1229411,minus,2
1229461,plus,26
1229511,plus,2
1229553,minus,1
1229571,minus,1
1229597,minus,1
1229614,plus,3
1229659,minus,5
1229695,minus,33
1229700,minus,1
1229718,minus,14
1229761,minus,18
1229765,plus,95
1229773,minus,2
1229803,minus,2
1229828,minus,24
1229876,minus,2
1229990,minus,1
1230025,minus,9
1230061,minus,2
1230117,minus,1
1230122,minus,34
1230165,minus,19
1230265,plus,2
1230309,plus,171
1230312,plus,173
1230323,minus,2
1230326,plus,22
1230371,plus,14
1230379,minus,3
1230388,plus,30
1230396,minus,3
1230410,plus,11
1230440,plus,24
1230457,plus,7
1230603,plus,4
1230621,minus,37
1230658,minus,10
1230660,minus,14
1230665,minus,1
1230722,minus,6
1230731,plus,1
1230775,minus,1
1230783,minus,86
1230786,minus,228
1230876,minus,5
1231041,minus,2
1231100,minus,1
1231209,minus,5
1231210,minus,23
1231232,minus,12
1231242,plus,22
1231245,minus,110
1231247,plus,4
1231275,plus,3
1231310,minus,51
1231329,plus,28
1231337,minus,3
1231344,minus,151
1231345,plus,3
1231355,plus,58
1231363,minus,104
1231368,minus,236
1231408,plus,1
1231456,plus,11
1231474,plus,2
1231487,minus,1
1231489,plus,4
1231595,plus,288
1231978,plus,60
1233940,plus,1
1234016,plus,4
1234143,plus,1
1234252,minus,49
1234307,plus,5
1234345,minus,2
1234373,minus,15
1234526,minus,221
1234528,minus,177
1234530,plus,84
1234532,plus,12
1234538,minus,185
1234580,minus,1
1234589,plus,14
1234602,minus,1
1234674,minus,1
1234732,plus,77
1234739,plus,7
1234747,minus,1
1234809,plus,11
1234817,minus,1
1234925,minus,2
1234943,minus,7
1234953,minus,172
1235010,plus,104
1235018,minus,16
1235038,plus,83
1235047,plus,317
1235055,minus,355
1235077,plus,464
1235085,plus,67
1235098,plus,17
1235177,minus,33
1235190,plus,283
1235194,minus,31
1235203,minus,65
1235210,plus,206
1235218,minus,269
1235223,minus,41
1235252,plus,181
1235286,minus,14
1235357,plus,43
1235374,minus,10
1235377,plus,3
1235385,minus,1
1235427,plus,129
1235446,minus,64
1235490,minus,111
1235500,minus,58
1235592,plus,2
1235597,plus,8
1235612,plus,5
1235782,plus,1
1235826,minus,7
1235997,plus,5
1236005,minus,11
1236007,plus,1
1236032,plus,3
1236070,plus,14
1236156,plus,10
1236159,minus,2
1236194,plus,6
1236197,minus,123
1236304,plus,9
1236336,minus,7
1236357,minus,1
1236365,plus,4
1236373,minus,3
1236420,plus,2
1236530,minus,31
1236553,plus,4
1236567,minus,13
1236622,minus,52
1236740,minus,18
1236775,minus,423
1236806,minus,139
1236821,minus,63
1236876,plus,44
1236911,plus,207
1236947,minus,1
1236961,minus,2
1237035,plus,59
1237061,plus,2
1237084,plus,11
1237118,plus,25
1237153,plus,12
1237167,plus,1
1237170,plus,56
1237183,minus,29
1237187,plus,8
1237188,plus,8
1237195,minus,85
1237233,minus,25
1237242,plus,2
1237280,minus,6
1237282,plus,1
1237308,minus,2
1237392,plus,1
1237480,plus,11
1237550,plus,11
1237583,plus,29
1237645,plus,19
1237664,plus,29
1237725,plus,26
1237863,plus,6
1237873,plus,1
1237905,minus,43
1237920,plus,1
1237966,plus,3
1238100,minus,1
1238377,minus,4
1238392,plus,1
1238764,plus,1
1238964,plus,1
1238988,plus,2
1239199,plus,4
1239201,minus,6
1239364,plus,6
1239863,minus,3
1239903,plus,13
1239978,minus,1
1240086,minus,1
1240097,plus,9
1240340,minus,6
1240736,plus,3
1240764,minus,2
1240780,minus,4
1240886,minus,3
1240893,minus,2
1240943,minus,28
1241905,plus,6
1242140,plus,2
1242169,plus,19
1242241,plus,3
1242424,minus,118
1242490,minus,1
1242564,plus,2
1242772,plus,56
1242787,plus,5
1243598,minus,21
1243606,minus,10
1243759,plus,14
1243761,minus,54
1243954,plus,11
1244687,plus,27
1245075,plus,39
1245641,minus,3
1245875,minus,5
1245946,plus,8
1245953,plus,103
1245974,plus,20
1245996,plus,13
1246223,minus,26
1246682,minus,8
1246694,minus,1
1247221,minus,14
1247290,plus,6
1247469,plus,33
1247494,plus,12
1247521,minus,4
1247549,plus,85
1247650,minus,3
1247861,minus,5
1247965,plus,1
1247978,plus,2
1248056,minus,11
1248158,plus,245
1248219,plus,8
1248250,plus,1
1248343,minus,1
1248438,minus,2
1248466,minus,2
1248485,minus,9
1248630,plus,12
1248666,plus,3
1248715,plus,32
1248848,plus,6
1248856,minus,4
1248861,plus,87
1248878,plus,1
1248894,plus,5
1248895,plus,46
1248928,plus,205
1249051,plus,3
1249265,plus,33
1249275,plus,1
1249354,minus,1
1249546,minus,5
1249616,minus,1
1249659,minus,2
1249672,minus,2
1249683,minus,41
1249724,minus,12
1249735,minus,21
1249812,minus,68
1249817,minus,57
1250182,plus,10
1250520,plus,15
1250584,minus,9
1250909,minus,9
1250932,plus,37
1251301,plus,5
1251952,plus,2
1252146,plus,1
1252382,plus,25
1252454,plus,1
1252511,plus,2
1252614,plus,5
1252627,minus,3
1252641,plus,3
1252646,plus,1
1252833,minus,7
1252845,minus,5
1252858,minus,13
1252913,plus,84
1252914,plus,34
1252922,minus,4
1252973,minus,23
1253010,minus,4
1253025,plus,1
1253033,minus,2
1253072,minus,10
1253077,minus,231
1253088,minus,2
1253108,minus,46
1253152,minus,33
1253180,minus,4
1253219,minus,5
1253291,minus,96
1253292,minus,3
1253318,minus,72
1253328,minus,6
1253370,minus,2
1253406,plus,93
1253407,plus,9
1253417,plus,482
1253425,minus,10
1253430,plus,2404
1253445,plus,78
1253446,plus,13
1253478,plus,210
1253504,plus,768
1253512,minus,10
1253554,plus,62
1253564,plus,137
1253621,plus,465
1253692,plus,6
1253702,plus,4
1253711,plus,5
1253713,plus,32
1253721,minus,11
1253736,plus,9
1253744,minus,42
1253751,minus,3
1253888,plus,4
1253910,minus,4
1253915,plus,1
1253940,plus,4
1253948,minus,188
1253995,plus,7
1254063,minus,5
1254114,minus,4
1254138,plus,2
1254288,plus,40
1254291,minus,10
1254397,minus,3
1254403,minus,2
1254452,minus,9
1254484,minus,32
1254508,minus,40
1254545,plus,1
1254549,minus,8
1254558,minus,9
1254588,plus,4
1254596,minus,35
1254621,plus,234
1254673,minus,2
1254771,minus,7
1254781,minus,260
1254840,plus,195
1254848,plus,56
1254872,plus,11
1254900,plus,3
1254902,plus,1
1254922,plus,2
1254990,plus,1
1255017,minus,5
1255053,minus,1
1255084,plus,9
1255087,plus,32
1255091,minus,38
1255092,minus,11
1255166,plus,1
1255168,plus,1
1255175,plus,1
1255176,plus,4
1255178,plus,1
1255219,minus,95
1255287,plus,8
1255295,minus,127
1255302,minus,37
1255307,plus,3
1255308,minus,9
1255322,plus,16
1255327,plus,6
1255404,plus,4
1255407,minus,1
1255412,minus,2
1255419,minus,8
1255564,minus,1
1255656,minus,5
1255671,minus,5
1255697,minus,55
1255708,minus,4
1255711,minus,1
1255813,minus,139
1255814,minus,1
1256131,minus,3
1256193,plus,1
1256448,plus,6
1256679,minus,3
1256749,minus,1
1256829,plus,1
1256867,minus,4
1256872,plus,41
1256931,minus,1
1257109,minus,1
1257710,minus,3
1257737,minus,4
1257831,plus,46
1257839,minus,1
1257883,minus,1
1257897,plus,2
1257938,plus,1
1258039,minus,2
1258111,plus,63
1258125,plus,14
1258344,plus,79
1258364,minus,1
1258382,plus,1
1258392,plus,31
1258713,minus,9
1258852,minus,1
1258990,plus,1
1259151,minus,15
1259169,plus,17
1259235,minus,24
1259258,minus,103
1259492,minus,1
1259665,plus,4
1259807,plus,23
1259840,plus,1
1259848,minus,4
1259952,plus,1203
1259960,minus,79
1259961,minus,1
1259970,plus,41
1259997,plus,1
1259998,plus,117
1260004,plus,12
1260030,plus,1
1260033,minus,9
1260037,plus,16
1260058,plus,15
1260064,minus,13
1260126,plus,43
1260130,plus,18
1260134,minus,2
1260139,minus,1
1260141,plus,11
1260156,plus,56
1260161,plus,24
1260169,minus,5
1260174,minus,8
1260193,minus,4
1260247,plus,99
1260270,plus,7
1260273,minus,6
1260275,plus,5
1260359,plus,5
1260373,plus,77
1260381,minus,27
1260400,plus,1
1260408,minus,9
1260412,plus,1
1260420,plus,5
1260437,minus,28
1260442,minus,1
1260444,plus,7
1260451,minus,2
1260454,plus,1
1260478,minus,6
1260480,minus,1
1260480,plus,6
1260488,plus,1
1260489,plus,3
1260497,minus,2
1260532,minus,41
1260618,plus,29
1260622,plus,23
1260627,plus,24
1260632,plus,17
1260635,minus,6
1260652,plus,37
1260686,plus,67
1260697,plus,46
1260702,plus,35
1260707,plus,77
1260712,plus,13
1260731,plus,1
1260740,plus,377
1260766,plus,285
1260770,plus,5
1260824,plus,1
1260869,plus,19
1260879,plus,198
1260904,plus,106
1260912,minus,3
1260914,plus,3
1261000,plus,5
1261009,plus,209
1261026,plus,674
1261030,plus,1
1261031,plus,358
1261056,plus,12
1261066,plus,19
1261074,minus,1
1261083,plus,1
1261140,plus,37
1261170,plus,29
1261189,plus,1
1261191,plus,5
1261212,plus,34
1261274,plus,1
1261282,minus,23
1261299,plus,1
1261307,minus,5
1261353,minus,6
1261400,minus,14
1261586,minus,26
1261953,minus,1
1261984,minus,1
1262011,plus,53
1262206,minus,1
1262221,minus,9
1262272,plus,7
1262273,plus,160
1262327,minus,1
1262366,minus,1
1262400,plus,33
1262470,plus,2
1262537,minus,2
1262554,plus,3
1262555,plus,7
1262565,plus,1
1262576,plus,23
1262633,minus,430
1262655,minus,9
1262658,plus,1
1262692,plus,4
1262700,minus,136
1262707,plus,24
1262714,minus,8
1262750,minus,13
1262756,plus,5
1262772,minus,64
1262784,minus,1
1262790,plus,40
1262798,minus,24
1262809,minus,16
1262872,plus,1
1262873,plus,8
1262893,plus,5
1262914,minus,28
1262930,plus,1
1262940,plus,5
1262948,minus,97
1262969,minus,18
1262974,plus,9
1262988,plus,4
1262996,minus,7
1263002,minus,32
1263003,minus,21
1263079,minus,54
1263089,minus,1
1263091,plus,4
1263092,minus,13
1263097,plus,862
1263099,minus,115
1263099,plus,8
1263101,plus,8
1263105,minus,1514
1263119,plus,21
1263124,plus,19
1263132,minus,2162
1263151,plus,2
1263153,minus,16
1263159,plus,402
1263164,plus,25
1263167,minus,2756
1263176,plus,3
1263180,plus,67
1263181,plus,35
1263186,plus,9
1263192,plus,20
1263194,minus,56
1263199,minus,7
1263203,plus,130
1263209,plus,131
1263211,plus,56
1263225,plus,23
1263226,plus,1
1263230,plus,12
1263233,minus,77
1263238,minus,7
1263240,plus,131
1263248,minus,3
1263255,plus,1
1263260,plus,3
1263261,plus,21
1263266,plus,652
1263269,minus,5
1263271,plus,8
1263274,minus,693
1263281,plus,1
1263284,minus,77
1263295,plus,1
1263300,plus,101
1263301,minus,20
1263302,plus,5
1263303,minus,6
1263305,plus,12
1263308,minus,64
1263310,plus,12
1263313,minus,113
1263315,minus,39
1263319,plus,186
1263320,minus,64
1263322,plus,10
1263323,minus,9
1263324,plus,436
1263325,minus,7
1263327,minus,47
1263330,minus,249
1263332,minus,492
1263334,plus,7
1263336,plus,91
1263340,minus,35
1263342,minus,5
1263343,minus,1
1263343,plus,89
1263344,minus,191
1263351,minus,21
1263352,minus,60
1263353,plus,1
1263359,plus,1
1263361,minus,56
1263367,minus,384
1263370,plus,44
1263371,minus,32
1263372,plus,1
1263377,plus,4
1263378,minus,211
1263380,minus,243
1263382,plus,48
1263383,plus,6
1263385,minus,82
1263386,minus,83
1263390,minus,1578
1263391,minus,34
1263395,minus,1
1263401,minus,114
1263408,plus,4
1263411,minus,11
1263412,plus,1
1263413,plus,5
1263420,minus,24
1263420,plus,1
1263421,minus,795
1263422,minus,5
1263428,minus,37
1263444,minus,1
1263452,plus,4
1263458,plus,1
1263465,plus,5
1263467,plus,3
1263468,plus,12
1263487,plus,4
1263488,minus,4
1263488,plus,26
1263493,plus,50
1263495,minus,1
1263496,minus,21
1263501,minus,62
1263510,plus,16
1263518,minus,1
1263521,plus,1
1263536,plus,4
1263544,minus,3
1263551,plus,15
1263552,minus,5
1263552,plus,99
1263557,minus,1
1263557,plus,2
1263560,minus,80
1263562,plus,1
1263565,minus,11
1263570,minus,6
1263571,plus,4
1263572,plus,187
1263578,plus,3
1263579,minus,1
