Insertion,Orientation,Frequency
230213,plus,65
231623,plus,1
231951,minus,3
232035,plus,1
232048,plus,38
232482,minus,261
232483,minus,1
232522,minus,1
232637,minus,2
232801,plus,1
232874,plus,491
232938,plus,1
233039,plus,2
233180,minus,1
233331,plus,1
234457,minus,11
234582,minus,41
234664,plus,9
234729,minus,1
234871,minus,1
234927,plus,5
235062,plus,1
235079,plus,25
235097,plus,34
235816,minus,1
235834,plus,16
236021,plus,1
236353,plus,54
236377,plus,10
236703,plus,3
236776,plus,2
237398,plus,20
237859,plus,22
238008,plus,1
238016,minus,7
238031,minus,1
238034,plus,3
238070,plus,26
238133,plus,91
238214,plus,24
238258,plus,2
238314,plus,484
238325,plus,5
238378,plus,3
238441,plus,378
238524,plus,24
238732,minus,6
239821,minus,1608
240489,plus,4
240783,plus,1
242040,minus,1
242132,minus,18
242871,minus,3
244658,plus,1
244858,plus,1
244882,plus,1
245137,minus,4
245228,minus,1
245276,minus,5
245933,minus,1
246097,minus,15
246723,minus,8
246962,minus,4
247070,plus,3
247139,minus,35
249116,plus,1
252014,plus,25
253125,minus,1
253478,minus,6
253576,minus,244
254265,minus,27
254277,minus,6
254617,minus,1
255435,minus,17
255581,plus,1
255582,plus,250
255666,minus,6
255679,minus,2
255804,plus,1
255891,minus,1
255981,minus,244
255991,minus,1
256020,minus,65
256078,plus,115
256079,minus,2
256080,minus,2
256205,plus,1
256213,minus,54
256216,plus,1
256226,plus,404
256228,plus,35
256272,plus,1
256330,plus,759
256458,plus,56
256521,plus,95
256591,plus,158
256615,plus,14
256644,minus,1
256721,plus,2
257013,minus,2
257142,plus,2
257283,plus,31
257297,plus,3
258350,plus,2
258493,plus,3
258880,plus,347
258987,plus,9
259833,plus,1
260148,minus,1
260593,minus,71
260807,plus,2
261420,minus,8
262139,plus,1
262402,minus,2
262479,minus,2
262549,plus,10
262675,minus,1
262685,minus,4
263237,minus,1
263491,plus,6
264293,plus,1
264757,plus,1
266348,minus,1
266602,minus,27
266647,minus,31
267035,plus,2
267314,plus,14
267322,minus,1
267356,plus,14
267401,plus,60
267406,plus,7
267477,plus,4
267534,minus,1
267536,minus,4
267937,plus,2
268018,minus,16
268822,minus,1
269059,plus,22
269122,plus,30
269188,plus,2
269687,minus,1
271670,minus,1
272581,minus,23
273648,plus,88
274135,minus,39
275056,minus,16
275120,minus,4
275926,plus,1
278401,plus,1
278446,plus,1
281648,minus,1
287254,minus,82
289662,plus,17
290886,plus,3
291386,minus,1
292373,minus,1
292543,minus,1
292548,minus,17
292567,minus,2
293318,plus,9
294787,minus,2
294842,plus,36
294850,minus,2
295269,plus,4
296327,minus,2
297619,plus,24
298685,minus,1
299419,minus,10
299461,minus,25
299568,minus,70
299758,plus,5
299766,minus,1
299796,minus,28
299919,minus,31
299939,minus,1
300036,minus,3
300038,minus,3
300089,minus,1
300136,plus,25
300255,plus,302
300263,minus,30
300327,plus,28
300353,plus,67
300373,minus,1
300643,minus,79
300655,plus,171
300667,minus,1
300729,minus,34
300734,minus,265
300768,minus,1
300858,minus,338
300921,minus,3
300922,minus,657
300923,minus,6
300944,minus,61
300958,plus,2
301109,plus,24
301156,plus,11
301212,plus,116
301846,plus,8
302413,minus,1
302416,minus,6
302834,minus,7
302900,minus,1
303050,minus,7
303234,plus,17
303398,minus,4
303684,plus,33
303691,minus,5
303726,plus,2
307927,minus,3
308247,plus,1
308252,plus,1
311773,plus,1
312652,plus,2
312835,plus,96
312843,minus,1
313010,minus,6
313132,minus,45
315840,plus,8
317452,minus,3
317722,plus,19
317789,minus,19
318596,minus,7
318683,plus,1
319155,plus,44
319177,plus,4
319254,minus,1
319325,plus,1
320797,plus,2
320946,plus,2
321108,minus,46
321464,plus,1
321952,minus,1
321971,plus,4
322040,minus,21
322615,plus,63
322668,minus,20
322704,minus,2
322776,minus,15
322972,plus,12
322980,minus,1
323101,minus,271
323269,plus,4
323388,plus,4
323411,plus,2
323424,plus,5
323460,plus,442
323468,minus,8
323468,plus,1
323548,plus,141
323637,plus,106
323727,plus,4
323765,plus,17
324283,minus,1
325211,plus,9
325510,minus,7
325748,plus,1
325859,plus,3
325886,plus,1
325905,plus,1
326023,minus,3
326057,plus,16
326210,plus,31
326957,minus,1
327302,minus,50
327499,plus,1
327610,minus,1
327826,plus,99
327959,minus,15
327967,plus,1
328214,plus,92
328336,minus,1
328338,minus,1
328680,minus,1966
328718,minus,3
328999,minus,9
329046,plus,55
329092,minus,1
329168,minus,6
329227,plus,23
329252,plus,1
329281,plus,16
329373,plus,2
329396,minus,144
329450,plus,1
329462,plus,2
329521,plus,6
329582,plus,1
329590,minus,1
329600,minus,2
329722,plus,1
329860,plus,6
330031,plus,3
330066,plus,11
330175,minus,1
330199,minus,66
330291,plus,2
330294,minus,2
330324,minus,1
330342,plus,4
330350,minus,30
330373,minus,4
330461,minus,1
330473,plus,4
330492,plus,9
330500,minus,2
330520,plus,2
330547,plus,1
330555,minus,19
331107,plus,2
331769,minus,64
331909,plus,3
331921,minus,1
332134,plus,3
332222,minus,1
332640,minus,38
332654,minus,1
332695,minus,115
332997,plus,3
333017,minus,1
334581,minus,917
334657,minus,3
335414,minus,163
335415,minus,1
335455,plus,4
336000,plus,5
336200,plus,21
336324,plus,4
336814,plus,2
336992,plus,2
337137,minus,2
337354,plus,93
337367,minus,16
337392,minus,1
337588,plus,2
337868,minus,24
337920,plus,1
337951,plus,4
338102,minus,1
338124,minus,4
338209,plus,3
338210,plus,9
338283,plus,7
338402,minus,123
338418,plus,46
338421,minus,9
338591,plus,3
338635,plus,9
338675,plus,1
338762,plus,5
338833,minus,9
338840,minus,8
338845,minus,8
338848,minus,4
338878,minus,99
338911,minus,29
338935,minus,1
338958,plus,67
338988,plus,447
339001,minus,26
339013,plus,1
339021,plus,7
339028,plus,1220
339031,minus,1
339043,plus,1
339072,plus,1
339086,plus,1
339087,plus,4064
339091,plus,1
339095,minus,7
339097,plus,247
339104,plus,1502
339115,plus,4
339116,plus,1048
339121,plus,1
339122,plus,6603
339130,minus,6
339139,plus,80
339160,plus,6
339198,plus,815
339205,plus,374
339226,plus,51
339262,plus,17
339264,plus,898
339303,plus,29
339360,plus,12
339415,plus,48
339503,plus,13
339535,plus,30
339566,minus,1
339632,plus,2
339739,plus,1
339771,plus,9
339820,plus,724
339828,minus,1
339830,plus,5
340043,plus,8
340081,minus,24
340107,minus,31
340127,minus,39
340165,plus,11
340169,minus,45
340170,minus,6
340198,minus,3
340229,minus,25
340231,plus,1
340290,minus,56
340326,plus,12
340334,minus,60
340352,minus,2
340839,plus,1
340985,plus,3
341024,plus,285
347719,minus,30
348413,minus,1
348478,minus,1
348591,minus,1
348679,minus,4
348833,plus,1
348835,minus,11
348837,minus,19
348851,minus,42
348953,plus,2
348956,minus,274
348975,minus,18
349132,minus,1
349158,minus,36
349448,minus,2
349454,plus,1
349471,plus,113
349479,minus,5
349693,plus,83
349808,minus,1
350097,plus,1
350180,plus,3
350248,plus,2
351115,plus,57
352519,plus,1
352527,minus,158
353366,minus,1
354670,plus,3
354826,minus,2
355261,plus,6
355492,minus,3
355496,minus,34
355496,plus,1
355589,minus,15
355668,minus,7
355703,minus,437
355782,minus,1
355875,minus,4
355931,minus,88
355947,minus,5
356069,minus,1
356116,minus,22
356187,minus,1
356396,plus,6
356494,plus,2
356649,plus,193
356848,minus,14
356860,minus,1
358661,plus,11
358792,plus,176
358805,minus,2
358935,plus,15
359067,minus,26
359078,minus,1
359080,plus,1
359102,minus,3
359864,minus,4
359996,plus,6
360051,minus,3
360913,minus,29
361079,minus,3
361779,minus,12
361998,plus,2
362218,plus,1
362487,plus,1
363240,minus,6
363379,minus,1
363478,plus,6
363556,minus,6
363595,minus,3
363604,plus,4
363608,plus,13
363610,minus,1
363615,minus,1
363616,minus,30
363628,plus,22
363630,plus,118
363638,minus,26
363643,plus,1
363653,plus,40
363674,plus,1
363676,minus,13
363677,minus,2
363682,minus,192
363711,plus,1
363712,minus,42
363712,plus,2
363717,plus,6
363720,minus,18
363723,plus,1
363731,plus,1
363739,minus,5
363744,minus,1
363746,plus,49
363754,minus,13
363775,plus,133
363783,minus,488
363795,minus,54
363797,plus,41
363800,minus,16
363815,plus,53
363816,minus,17
363820,plus,18
363823,minus,445
363827,plus,8
363829,plus,8
363833,minus,1
363837,minus,34
363857,minus,158
363870,minus,131
363876,plus,1
363879,minus,405
363886,plus,5
363894,minus,97
363900,minus,178
363901,minus,1
363906,minus,378
363915,minus,1
363917,plus,32
363922,minus,181
363927,minus,3
363935,minus,16
363951,minus,464
363952,plus,21
363953,minus,1
363954,plus,27
363955,minus,305
363960,minus,1
363962,minus,10
364027,minus,13
364028,minus,333
364029,minus,5
364030,plus,38
364039,plus,2
364088,minus,1
364093,minus,174
364133,minus,2
364138,minus,586
364160,minus,91
364172,plus,2
364180,minus,1
364183,minus,373
364191,minus,112
364197,plus,1
364238,minus,1
364242,minus,4
364263,plus,1
364266,minus,11
364280,minus,1
364290,minus,1
364314,minus,1
364344,minus,12
364376,minus,3
364378,minus,9
364421,minus,3
364426,plus,168
364434,minus,54
364448,plus,1
364454,plus,1
364484,plus,95
364517,minus,1
364520,plus,1
364596,minus,1
365284,minus,2
365727,minus,132
366608,minus,2
366658,minus,2
367691,plus,1
367737,plus,62
368853,minus,1
369045,minus,7
369177,plus,1
369499,plus,2
370117,minus,1
370179,plus,103
370216,plus,1
370246,minus,3
370498,plus,16
370725,plus,1
370795,plus,6
372294,plus,10
372509,plus,3
372707,minus,1
372876,plus,25
372960,minus,1
373129,minus,32
373212,minus,2
373325,minus,11
373393,minus,5
373498,plus,12
373517,plus,1
373522,plus,1
373765,plus,1
373957,plus,15
373958,plus,2
373977,plus,19
373982,plus,31
374000,plus,136
374005,plus,312
374058,minus,3
374282,plus,5
374295,minus,181
374420,plus,1
374532,plus,9
374613,plus,5
374621,minus,132
374650,plus,1
375163,plus,8
375736,minus,221
375759,minus,1
375769,minus,4
375776,minus,53
375813,minus,19
375909,minus,5
375930,plus,8
375945,minus,4
375949,plus,1
375957,minus,76
375968,plus,1
375979,minus,94
375981,minus,7
376030,minus,88
376063,minus,3
376097,minus,29
376220,minus,8
376303,minus,4
376324,minus,147
376365,minus,1
376389,plus,48
376427,minus,1
376429,minus,104
376437,minus,1
376450,plus,2
376452,minus,4
376501,minus,18
376509,minus,18
376515,minus,4
376561,minus,2112
376583,minus,4
376589,minus,4
376591,minus,2
376601,minus,2
376660,minus,8
376661,plus,2
376669,minus,1
376670,minus,3
376689,minus,1
376709,plus,3
376713,minus,3
376717,minus,229
376722,minus,8
376748,minus,52
376768,minus,75
376796,minus,63
376803,plus,2
376811,minus,228
376848,plus,12
376851,minus,33
376866,minus,2
376873,minus,2
376879,minus,36
376882,plus,180
376887,plus,1
376890,minus,10
376890,plus,16
376898,minus,35
376919,plus,358
376927,plus,3
376941,minus,1
376943,plus,6
376951,minus,86
376964,minus,1
376967,plus,205
376969,plus,42
376982,minus,306
376989,plus,321
376990,plus,10
376994,minus,8
376997,minus,438
377003,minus,119
377013,plus,2
377016,minus,18
377021,minus,252
377026,plus,16
377027,minus,708
377029,plus,2
377032,minus,35
377034,minus,90
377053,plus,81
377059,minus,116
377063,plus,11
377065,minus,812
377066,minus,1
377071,minus,644
377076,plus,1
377084,plus,28
377085,plus,1
377089,minus,67
377093,minus,1
377105,minus,12
377123,plus,3
377126,minus,149
377127,minus,7
377131,minus,5
377133,minus,49
377138,minus,1
377140,plus,2
377151,plus,477
377153,minus,410
377161,plus,1
377164,minus,1479
377165,minus,2
377169,minus,55
377174,minus,749
377176,plus,31
377179,minus,1774
377194,minus,1
377194,plus,9
377196,plus,1786
377199,minus,250
377204,minus,7872
377204,plus,984
377210,plus,3251
377211,minus,96
377211,plus,40
377217,minus,4
377218,minus,118
377219,minus,2
377222,plus,1530
377224,plus,1
377225,plus,2296
377226,plus,1
377228,minus,524
377230,minus,948
377230,plus,818
377233,minus,1270
377236,plus,1
377238,minus,150207
377239,minus,4
377240,minus,775
377244,minus,1
377245,minus,2336
377245,plus,1
377246,minus,3
377251,minus,1772
377253,plus,145
377258,plus,6
377261,minus,2117
377265,minus,469
377266,minus,810
377267,plus,37
377275,minus,8
377292,minus,1
377305,plus,1
377310,plus,20
377314,plus,20
377316,plus,45
377331,plus,25
377354,plus,4
377367,plus,31
377375,minus,67
377383,plus,202
377388,minus,7
377391,minus,258
377393,plus,4
377397,plus,50
377398,minus,4
377400,plus,19
377408,minus,6
377415,plus,5
377449,plus,182
377481,plus,2
377483,minus,23
377486,plus,6
377494,minus,10
377494,plus,2
377505,plus,131
377513,minus,7
377559,plus,196
377560,plus,2
377563,minus,8
377567,minus,3
377568,minus,4
377575,plus,6
377577,minus,3
377583,minus,6
377587,plus,112
377629,plus,197
377637,minus,26
377650,plus,3
377658,minus,17
377670,minus,1
377684,plus,21
377692,plus,424
377695,minus,2
377697,plus,1
377701,plus,2
377702,plus,377
377706,plus,42
377710,minus,69
377736,minus,32
377760,plus,262
377775,minus,209
377780,plus,27
377800,plus,13
377808,minus,11
377810,minus,86
377818,minus,71
377823,minus,1
377831,plus,141
377832,plus,1
377837,plus,21
377839,minus,4
377841,plus,3
377860,plus,63
377865,plus,11
377878,minus,31
377895,minus,1
377896,minus,7
377905,plus,34
377918,plus,40
377922,plus,8
377959,minus,1
377966,plus,207
377968,minus,121
377976,plus,19
377981,plus,54
377982,plus,10
377989,minus,66
377990,minus,38
377990,plus,104
378000,plus,65
378001,plus,25
378008,minus,4
378015,plus,4
378017,plus,5
378020,minus,1
378025,minus,8
378025,plus,125
378030,plus,5
378031,plus,16
378033,minus,92
378039,minus,11
378044,minus,55
378067,minus,12
378074,plus,31
378086,plus,11
378140,minus,1
378149,minus,12
378155,plus,12
378158,minus,90
378163,minus,291
378167,plus,12
378170,minus,2
378180,minus,46
378183,plus,1
378191,minus,22
378207,plus,18
378215,minus,1
378226,plus,196
378234,minus,50
378239,minus,16
378244,minus,7
378249,minus,72
378251,plus,14
378256,minus,6
378258,plus,11
378259,minus,8
378261,minus,50
378293,minus,136
378317,minus,11
378348,plus,9
378358,plus,2
378375,plus,8
378383,minus,7
378441,plus,1
378448,plus,4
378451,minus,1
378455,minus,3
378481,minus,1
378510,plus,1
378572,minus,1
378643,minus,1
378688,minus,75
378690,plus,1
378759,plus,47
378762,minus,7
378764,plus,41
378765,minus,9
378767,minus,38
378772,minus,69
378793,minus,11
378803,plus,115
378804,minus,1
378811,minus,11
378813,minus,38
378815,plus,46
378821,minus,1
378845,plus,17
378857,minus,9
378873,minus,1
378880,plus,1
378893,minus,12
378895,plus,748
378903,minus,340
378911,minus,21
378925,plus,251
378937,plus,446
378939,plus,33
378945,minus,10
378947,minus,10
378966,plus,253
378970,minus,34
378976,plus,16
378979,minus,32
378982,plus,46
378984,minus,10
378995,plus,54
378997,plus,69
379003,plus,20
379005,minus,104
379011,minus,1
379017,plus,115
379025,minus,14
379037,minus,1
379039,plus,26
379087,plus,9
379097,plus,5
379119,plus,336
379134,plus,298
379142,minus,9
379152,plus,1
379154,minus,7
379155,plus,248
379163,minus,32
379164,plus,1
379167,plus,3
379169,plus,1
379170,minus,3
379175,minus,21
379177,minus,15
379190,plus,4
379198,minus,4
379200,plus,3
379201,plus,21
379208,minus,66
379209,minus,3
379209,plus,41
379210,plus,209
379231,plus,179
379250,plus,87
379260,minus,10
379261,plus,879
379262,plus,2
379267,plus,2
379269,minus,61
379280,minus,4
379283,plus,20
379284,plus,199
379292,minus,43
379302,minus,33
379318,plus,1
379325,minus,20
379326,minus,5
379339,plus,29
379343,plus,30
379347,minus,87
379349,plus,11
379362,minus,15
379362,plus,1
379364,plus,61
379372,minus,26
379374,plus,35
379381,plus,8
379382,minus,246
379384,minus,111
379386,plus,1
379389,minus,3
379395,minus,46
379401,minus,1
379403,plus,19
379411,minus,26
379415,plus,15
379420,plus,5
379423,minus,15
379427,plus,4
379428,minus,7
379432,plus,52
379433,minus,6
379440,minus,1
379463,plus,71
379468,plus,1
379473,plus,110
379474,plus,2
379477,minus,3
379482,minus,1
379495,minus,1
379506,plus,50
379519,plus,28
379527,minus,9
379529,plus,21
379537,minus,4
379539,minus,1
379542,minus,1
379566,plus,2
379579,minus,3
379581,plus,7
379584,minus,1
379589,minus,28
379601,minus,18
379602,plus,1
379609,minus,4
379614,minus,1
379627,plus,1
379630,minus,27
379635,minus,12
379637,plus,21
379639,minus,32
379640,minus,276
379644,plus,1
379645,minus,65
379646,plus,12
379654,minus,185
379656,minus,117
379664,plus,9
379665,plus,17
379666,plus,5
379670,plus,47
379678,minus,94
379681,plus,1
379683,plus,1
379684,minus,38
379691,minus,3
379691,plus,4
379698,minus,172
379699,minus,80
379709,minus,77
379716,minus,21
379716,plus,7
379719,minus,1
379721,plus,1
379722,minus,35
379727,minus,253
379729,minus,50
379734,minus,359
379744,minus,20
379745,minus,50
379746,plus,30
379754,minus,951
379762,plus,151
379770,minus,3820
379776,minus,58
379776,plus,1
379792,minus,3
379793,minus,2
379794,minus,81
379799,plus,6
379800,plus,141
379807,minus,84
379808,minus,5285
379810,minus,1
379810,plus,1
379815,plus,13
379816,minus,73
379817,plus,327
379818,minus,400
379822,plus,3
379823,minus,146
379823,plus,5
379825,minus,12708
379827,plus,65
379830,minus,2
379835,minus,119
379840,minus,505
379841,minus,1
379841,plus,4
379842,minus,1
379843,plus,34
379849,minus,988
379850,minus,565
379851,plus,40
379859,minus,519
379869,plus,21
379871,minus,16
379873,minus,2
379885,minus,5787
379893,minus,75
379901,plus,198
379904,minus,347
379906,plus,48
379909,minus,7603
379910,minus,2
379911,minus,1
379912,minus,1
379914,minus,1192
379916,minus,118
379917,minus,3
379918,plus,107
379919,plus,178
379923,plus,228
379925,minus,734
379926,minus,29329
379927,minus,15199
379931,minus,6307
379936,minus,229
379938,minus,1
379941,minus,2801
379953,minus,1
379962,minus,1499
379962,plus,2
379963,minus,1714
379968,plus,3
379969,minus,1201
379970,minus,2
379976,minus,1340
379978,minus,7
379980,plus,26
379990,plus,110
379993,minus,382
379998,minus,327
380002,plus,694
380003,minus,27
380006,plus,18
380010,minus,12160
380013,plus,48
380014,minus,2134
380021,minus,4230
380022,minus,1
380026,minus,4
380028,minus,494
380029,minus,1
380030,plus,57
380032,minus,4
380038,minus,2
380039,minus,316
380044,plus,24
380049,plus,1
380051,minus,6
380058,plus,2
380062,minus,2
380078,minus,27
380078,plus,19
380080,minus,1
380085,plus,1
380086,minus,33
380088,minus,5
380091,plus,319
380093,plus,3
380094,minus,10
380099,minus,50
380101,minus,208
380106,plus,97
380114,minus,278
380114,plus,4
380151,minus,5
380158,plus,50
380161,minus,97
380166,minus,129
380175,plus,78
380183,minus,123
380183,plus,6
380186,minus,18
380188,plus,51
380190,plus,96
380191,minus,198
380195,plus,2
380196,minus,3
380196,plus,13
380198,minus,3228
380200,plus,59
380203,minus,466
380204,minus,12
380208,minus,454
380213,minus,36
380215,minus,624
380218,minus,506
380219,minus,296
380221,minus,40
380225,minus,110
380230,minus,36
380235,minus,59
380237,minus,136
380253,minus,2
380314,plus,2
380321,plus,47
380322,minus,281
380329,minus,40
380330,minus,39
380340,minus,2
380349,plus,27
380354,plus,8
380357,minus,43
380362,minus,1
380364,plus,1
380373,minus,1
380375,plus,131
380376,plus,3
380383,minus,18
380384,minus,17
380386,minus,83
380398,minus,1
380419,minus,3
380423,plus,2
380424,plus,6
380429,plus,1
380431,minus,90
380432,minus,24
380437,minus,32
380438,plus,3
380443,plus,10
380446,minus,1
380447,minus,9
380450,minus,3
380451,minus,111
380464,minus,8
380466,plus,1
380467,minus,13
380474,plus,1
380475,minus,33
380482,minus,91
380486,plus,32
380493,minus,28
380509,minus,16
380511,plus,127
380517,minus,306
380519,minus,638
380520,plus,24
380528,minus,79
380529,plus,13
380530,plus,1
380533,minus,64
380538,minus,253
380539,minus,63
380554,minus,19
380589,plus,21
380594,plus,120
380597,minus,36
380602,minus,152
380602,plus,24
380603,minus,1
380604,plus,8
380610,minus,1101
380612,minus,63
380613,plus,11
380614,minus,74
380616,minus,52
380618,plus,2
380621,minus,699
380626,minus,1323
380628,minus,6
380636,minus,240
380643,plus,2
380649,minus,114
380654,plus,371
380657,minus,10
380660,plus,1
380662,minus,1490
380670,plus,31
380673,minus,584
380698,plus,44
380699,plus,1
380705,minus,46
380706,minus,1025
380707,minus,1
380715,minus,34
380722,plus,188
380733,plus,344
380739,plus,380
380740,plus,11
380741,minus,1
380741,plus,393
380744,minus,1
380746,plus,1194
380751,plus,146
380754,minus,2222
380761,plus,515
380764,minus,96
380769,minus,23
380797,plus,139
380798,plus,221
380802,minus,2
380805,minus,169
380813,plus,2
380820,minus,337
380821,minus,171
380823,minus,597
380825,plus,804
380830,plus,286
380833,minus,2890
380837,plus,281
380838,minus,2558
380842,plus,19
380843,minus,1656
380845,minus,69
380846,plus,1
380847,plus,12007
380848,plus,2
380849,plus,3
380850,minus,957
380852,plus,1
380855,minus,21117
380856,minus,1
380856,plus,117
380857,minus,9
380857,plus,25
380859,plus,170
380860,minus,3
380863,minus,1
380863,plus,1
380864,minus,1
380864,plus,129
380865,minus,60
380866,plus,1
380867,minus,109
380869,minus,14
380869,plus,877
380872,minus,3988
380873,plus,27
380874,minus,158
380876,plus,2
380877,minus,4788
380882,minus,98
380883,plus,57
380884,minus,716
380889,minus,1
380891,minus,1
380894,minus,152
380895,plus,27
380899,minus,1
380901,plus,277
380905,plus,352
380908,minus,21
380909,minus,67
380909,plus,14
380913,minus,737
380915,plus,260
380922,plus,18
380923,minus,34
380925,plus,22
380926,minus,1
380927,plus,4109
380929,minus,71
380932,plus,568
380933,minus,3
380935,minus,2180
380937,plus,34
380940,minus,262
380945,minus,61
380947,plus,7
380955,minus,1
380955,plus,57
380956,plus,1996
380958,plus,38
380961,plus,68
380966,minus,90
380968,plus,2266
380969,minus,43
380976,minus,284
380977,plus,1
380978,plus,181
380983,plus,15
380986,minus,14
380986,plus,42
380994,minus,35
380995,plus,1179
380996,plus,3742
380997,plus,122
381003,minus,4
381003,plus,50
381004,minus,542
381007,plus,68
381008,plus,7
381010,plus,383
381012,plus,7
381017,plus,86
381018,minus,3
381018,plus,251
381022,plus,193
381025,minus,1
381026,minus,38
381027,plus,218
381029,plus,1528
381030,minus,181
381030,plus,1
381031,plus,298
381032,plus,1653
381036,plus,3
381039,minus,2
381042,plus,1864
381047,plus,1630
381048,plus,825
381049,minus,9
381050,minus,13
381052,plus,9
381053,plus,4506
381054,plus,676
381055,minus,36
381056,minus,117
381058,plus,1072
381061,minus,136
381061,plus,358
381066,minus,3
381074,minus,1
381076,plus,1190
381084,minus,7
381085,minus,7
381086,plus,294
381093,plus,3
381094,minus,31
381099,plus,1
381100,plus,18832
381101,minus,1
381103,minus,3
381104,plus,3
381105,plus,11145
381108,minus,77
381110,plus,184
381113,minus,359
381118,minus,1
381122,plus,899
381124,plus,2658
381125,plus,771
381132,minus,1
381133,minus,18
381135,plus,29
381139,plus,1
381144,plus,27
381145,plus,293
381146,minus,2
381149,plus,1
381150,plus,1
381151,plus,12761
381152,plus,1
381153,minus,30
381154,plus,2
381155,plus,3
381156,plus,30901
381157,minus,117
381158,plus,592
381159,minus,152
381164,minus,783
381166,plus,2871
381168,plus,1764
381173,plus,4940
381176,minus,8
381176,plus,3
381177,plus,29
381178,plus,1723
381181,minus,105
381181,plus,1
381182,plus,2563
381184,plus,138
381185,minus,61
381186,minus,76
381190,minus,381
381190,plus,3
381192,minus,165
381192,plus,172
381193,minus,5
381197,minus,4
381197,plus,75
381200,minus,124
381202,plus,41
381212,plus,1
381219,minus,1
381220,minus,2
381220,plus,4
381221,plus,41881
381226,plus,4503
381228,plus,20
381229,minus,997
381230,minus,17
381231,plus,5489
381232,plus,553
381234,minus,25
381236,plus,191
381237,minus,2
381239,minus,3
381239,plus,325
381242,plus,778
381246,plus,6
381247,plus,576
381249,minus,1
381250,minus,669
381253,plus,326
381254,minus,7
381254,plus,57
381255,plus,44
381261,plus,90
381269,minus,1
381271,plus,15
381276,minus,14
381277,plus,1148
381280,minus,2
381280,plus,2
381281,plus,10032
381285,minus,114
381287,plus,2220
381288,plus,639
381289,minus,1659
381290,minus,85
381293,plus,905
381295,minus,816
381296,minus,300
381302,plus,692
381303,plus,915
381305,minus,2
381308,plus,2
381310,minus,799
381311,minus,2
381313,plus,116
381316,plus,140
381323,plus,2
381324,minus,28
381324,plus,12
381329,plus,6
381330,plus,159
381333,minus,123
381335,plus,1
381338,minus,1
381343,minus,544
381347,plus,547
381355,minus,420
381359,minus,2
381361,plus,24
381369,minus,72
381369,plus,3301
381371,plus,16398
381375,plus,1
381376,plus,2123
381377,minus,40
381378,plus,69
381379,minus,638
381381,plus,1
381383,plus,2
381384,minus,211
381385,plus,757
381386,plus,5883
381389,minus,120
381394,minus,210
381401,plus,446
381417,plus,825
381418,minus,1
381418,plus,129
381426,minus,133
381427,plus,741
381429,plus,1961
381434,plus,1
381435,minus,81
381436,minus,1
381437,minus,543
381439,plus,293
381441,plus,275
381444,minus,241
381446,plus,264
381448,plus,25
381449,plus,13
381453,plus,292
381458,plus,1929
381461,minus,209
381461,plus,28
381463,plus,3
381466,minus,2139
381467,minus,1
381469,minus,3
381478,plus,87
381487,plus,1
381495,plus,7
381496,plus,1
381500,plus,653
381505,plus,8
381508,minus,1055
381509,minus,1
381510,plus,269
381511,plus,635
381513,minus,36
381518,minus,43
381519,plus,1136
381520,plus,55
381524,plus,4
381526,plus,66
381527,minus,43
381529,minus,6
381531,plus,12
381532,minus,2
381534,plus,8
381535,plus,3
381541,minus,204
381543,minus,109
381545,plus,8
381546,plus,20
381548,minus,1008
381550,minus,1
381551,plus,14
381553,minus,62
381556,plus,411
381562,minus,1
381564,minus,4
381568,plus,4
381574,plus,4
381586,plus,25
381592,plus,498
381593,plus,5
381598,plus,26
381600,plus,2
381601,plus,16459
381605,plus,1
381606,plus,11907
381611,plus,14240
381612,plus,34556
381615,plus,10
381616,plus,37094
381621,plus,10
381624,minus,4
381626,plus,1016
381628,plus,3
381643,plus,21
381644,plus,5
381646,plus,11067
381648,plus,5
381649,plus,141249
381650,plus,99114
381651,plus,31
381657,minus,36
381657,plus,26684
381658,minus,1
381658,plus,220514
381659,plus,1
381663,plus,1
381664,plus,5650
381665,minus,4
381665,plus,147630
381671,plus,5
381672,plus,5
381673,minus,5
381678,plus,4
381681,plus,8
381682,plus,138
381683,plus,135445
381684,plus,3
381685,plus,1
381686,plus,60439
381688,plus,24
381691,plus,1921
381694,plus,13
381696,plus,3957
381700,plus,3
381701,plus,150887
381702,plus,4
381704,plus,6667
381705,plus,1
381709,minus,1
381710,plus,1
381711,plus,13
381712,plus,34086
381714,plus,4551
381717,plus,1
381718,plus,722
381719,plus,164827
381722,plus,1
381724,plus,10018
381725,plus,25
381727,minus,10
381733,plus,5
381734,plus,177
381735,plus,48828
381736,plus,10714
381739,plus,2
381743,minus,12
381744,plus,1759
381747,plus,17
381750,plus,2
381751,plus,10
381754,plus,3689
381756,plus,8819
381757,plus,140
381761,plus,13740
381762,plus,97066
381767,plus,224
381769,minus,34
381769,plus,2134
381770,minus,3
381772,plus,4060
381777,plus,555
381778,plus,43
381779,plus,565514
381780,minus,7
381780,plus,1
381785,plus,1855
381786,plus,384
381787,minus,152
381789,plus,3524
381790,plus,9156
381791,plus,60183
381799,minus,3
381806,plus,10
381807,plus,88225
381809,plus,571
381812,plus,15535
381813,plus,3816
381814,plus,14418
381815,minus,75
381817,minus,1
381820,minus,6
381820,plus,244
381821,plus,45079
381822,minus,7
381822,plus,1
381829,minus,52
381831,plus,511
381839,minus,12
381847,plus,854
381849,plus,31
381862,plus,1
381867,plus,2
381874,plus,435
381875,plus,2408
